"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31"
"372",87.106615,120.23144,131.11432,142.927356,186.468665,200.005055,224.537885,231.027481,237.992715,247.6707705,258.6030255,305.2576805,330.1124605,344.4152055,358.7913927,368.848209,403.782907,455.839121,457.813211,503.2037585,511.9149595,522.6654035,541.5803035,571.4502685,634.5402145,640.3762385,659.0920185,666.1897985,726.2093315,733.2456475,766.8247703
"373",77.110685,102.324585,109.371458,126.300605,174.414325,182.743655,203.075625,210.936045,218.145596,234.12902,253.72706,295.740045,324.510475,343.387895,367.249429,371.250626,400.5795505,452.1312105,460.2084805,509.070758,512.011569,519.169568,534.519748,562.167033,647.795734,648.321696,659.601053,661.714698,708.470198,713.902242,755.435202
"374",117.124215,149.12131,159.669461,179.170876,201.392771,206.12291,222.4484,227.580992,238.099165,250.667955,263.758795,304.9294,342.055055,351.5236475,380.3875275,395.7545995,427.1071275,470.2291175,475.3231435,514.4845125,521.7552625,539.3740325,550.2560195,571.4644945,639.674103,644.604288,654.532032,656.032688,691.903178,714.43894,757.238513
"375",81.672947,109.91379,120.36443,152.106535,190.621805,197.375235,206.859256,212.122654,221.641765,236.478955,262.14119,303.26542,318.97202,333.822875,353.469644,356.457582,401.96436,445.356255,448.984738,491.844917,498.019215,505.53137,521.60892,564.91562,663.785873,664.728799,669.184176,671.63773,710.44747,730.039855,767.2732
"376",98.09262,132.61881,152.58997,171.845925,206.288195,211.321862,212.910104,221.75746,229.815339,235.684772,246.945855,281.340065,304.38663,314.91401,339.1646795,346.7152525,387.5041145,460.5039105,462.7691745,508.8756225,517.8715825,527.2491875,545.0550355,569.1061125,644.988729,648.730159,660.662737,664.031069,709.583084,737.306274,767.428305
"377",101.382225,138.600615,145.6392,164.058075,186.082015,189.625602,190.697312,206.96802,214.988302,227.232604,236.062147,286.87535,324.657845,337.75056,360.020472,367.530475,400.061236,439.793294,440.794047,493.996349,505.612979,512.878264,532.542904,575.397209,654.0763505,656.1562145,663.1379805,667.9645605,720.9751055,750.6043655,784.4954931
"378",97.0711885,120.9027185,130.2059095,155.8189885,178.3839385,181.5884035,186.2605795,208.3588035,221.3891445,237.6213205,252.7032635,296.0883295,324.9900715,335.2326165,348.1187925,356.6585135,381.4904705,434.8358435,436.6566715,502.5292115,514.4843715,523.6272075,536.3197215,569.8238465,638.6070615,642.2822415,648.52692,655.51007,696.9661505,721.3997355,743.8287845
"379",88.9657795,112.9047095,127.4912795,153.5731745,178.0159545,184.0736645,196.4446345,212.6256145,217.5635745,244.4609745,267.3577245,302.063707,320.486632,327.965492,339.842307,355.365534,387.640557,433.946569,435.677353,510.437958,513.423681,519.335234,526.700442,557.856477,652.559437,657.486077,662.720845,667.205972,715.309537,733.876467,758.623784
"380",110.209412,146.91851,171.00434,188.905275,205.57596,208.460915,219.824455,232.430735,235.703256,256.018732,266.552486,304.917741,320.272266,323.716879,338.75419,352.7415279,383.8302855,435.8635205,437.1598465,496.5105415,502.8274435,511.0966675,517.4164835,543.9093085,653.3623845,654.5824315,658.0653545,663.0922985,711.103465,732.112933,763.5023822
"381",111.765649,149.403915,158.123631,177.386653,184.11145,186.671866,196.3486,210.26166,217.261147,235.822155,247.768376,293.4067,308.17406,312.73209,327.26655,344.704167,387.37947,429.235335,434.770965,506.414611,510.969965,520.812645,532.254312,578.45546,647.27299,649.92136,665.46463,673.868984,705.1075545,711.4757265,742.9515635
"382",136.15786,177.25781,185.4832165,210.3784125,218.3695215,221.5763815,230.9440955,233.1822687,241.958383,249.636867,257.707378,311.4390825,329.7115625,332.5205775,351.6622725,360.0983025,405.4525425,451.6384845,454.3790055,492.1949042,501.340351,510.444406,517.697525,566.851781,656.4927115,661.4786015,685.7822915,691.0697115,731.6420165,743.1532695,780.4758405
"383",144.140075,155.839858,167.843233,202.750073,213.216728,215.870513,227.638973,233.005169,239.796898,246.7886102,256.3942721,303.1209555,326.2601255,329.5293355,349.8743125,355.2898925,400.2115395,451.984839,456.310998,503.421407,512.873011,520.596545,526.084454,561.257966,653.062921,658.741171,669.527615,672.372295,706.217856,736.89238,774.2685254
"384",161.047588,166.881618,175.318923,201.352144,219.836248,225.024008,228.869247,232.720625,238.490906,241.7126402,257.107536,302.252784,324.722644,331.7242965,346.3602355,352.5472085,382.4841785,442.8678075,446.2392555,494.7011365,501.3728965,514.2269165,526.6086015,576.4501015,645.1646515,648.6426515,664.0131815,667.9195405,718.4190015,732.6531195,759.3360025
"385",152.9975205,160.1066205,170.2532755,194.4651135,212.8761775,217.1371205,223.1571495,228.3377555,242.1342175,246.4661755,253.1454205,302.856998,321.640953,327.914783,338.515888,351.211259,403.533175,441.237784,444.908083,506.933058,510.297243,516.344033,527.629729,571.189134,641.797267,646.530947,658.7731198,659.640638,721.3466275,732.3569015,758.1100085
"386",155.2069165,163.9502605,181.8782915,210.2943755,217.187284,227.034774,235.8835352,238.596936,244.702863,254.108169,262.232256,312.890341,331.803471,343.916886,352.331161,356.533738,401.547872,444.260771,448.371576,491.10787,496.863862,500.628542,520.108837,575.181857,642.926854,644.395993,652.883235,653.898216,717.597484,737.609004,763.39646
"387",140.775061,147.330986,160.213211,187.841989,196.308121,207.670381,222.355621,231.950101,237.334709,248.292129,258.64521,304.035996,317.000486,341.497941,350.343811,356.659962,395.975171,440.8695,444.334179,502.480812,509.77985,516.4887988,535.0967295,565.1221995,646.724259,649.570425,665.122173,666.082404,715.7696175,719.8825675,761.1433175
"388",139.53795,148.28456,151.908368,178.33975,197.342092,202.544335,220.318795,230.021915,233.297244,248.189412,260.811441,302.481186,317.453621,338.852701,361.445521,373.3479515,409.3870035,455.4717945,461.2181745,510.973595,521.065765,529.376475,539.779635,567.147461,638.601031,640.008657,657.3141752,658.8400665,721.9981665,729.6936375,762.5687365
"389",148.4050875,153.6601815,165.8135595,180.0142575,202.1427475,209.3762875,221.5023175,229.7406575,232.3559735,242.6700225,251.1739515,295.3902815,312.0646915,324.4161065,340.7029265,354.7925395,391.1188745,441.4341985,453.8172185,505.1045465,511.5502785,520.3604685,532.7526485,564.9999935,642.7430285,645.7740345,656.4512705,659.7079135,697.3897785,708.6042665,758.5170865
"390",146.69646,157.190978,162.913591,176.234739,195.466525,201.386595,211.051676,218.35577,222.492635,231.388045,245.42036,296.195885,317.93559,344.253535,354.76541,358.3187605,397.2951255,437.4751755,450.5586155,518.4131035,523.2036905,532.0569225,536.9395675,575.1154975,638.740264,639.961563,647.025217,648.905648,717.248202,747.335032,793.830652
"391",132.908642,145.846682,152.869087,181.829437,207.919637,211.720411,217.393107,228.203987,231.459413,237.775086,252.316335,303.795957,325.802532,349.060717,359.313753,368.351903,422.340037,453.203032,461.184752,516.464106,523.363868,529.654523,535.205965,564.200363,646.4742155,648.0096085,654.8569745,658.2794675,695.3544535,733.9347935,770.9675245
"392",140.85359,149.38486,156.17308,182.28231,203.212365,211.909635,219.254544,223.539014,229.38894,240.317916,256.1724,299.96532725,322.75577725,344.59083225,360.63800725,376.79217725,426.11782925,459.42932025,461.64874425,525.33221625,530.97388225,533.37737825,539.72861925,563.71007525,647.79354425,651.47795525,658.72549725,661.71080025,706.40977025,736.91875025,759.75861725
"393",149.237575,162.340245,166.922685,187.095445,200.1473,211.50538,232.117452,239.39282,245.517628,253.368475,263.835551,307.3809225,329.8561175,346.8625425,375.9396325,388.0036695,434.4190705,473.1021255,474.4284755,523.0256085,529.9893625,533.2164985,537.7056175,565.993789,653.758195,655.636038,661.132543,664.915654,714.930633,732.308508,754.5669205
"394",143.8659805,157.5686755,163.1624245,182.1881055,202.4039555,212.8533455,233.9057495,238.7235495,247.0780265,253.4677605,260.7050865,304.0413755,349.0857205,361.4418995,375.4017715,380.6057345,429.7626475,467.420807,468.0879578,511.445206,517.917456,527.659516,537.31885,565.635476,638.838963,644.66915,667.57397,672.451697,707.426915,736.607165,762.150772
"395",108.1771815,123.5115115,132.6753265,161.7548315,172.1956805,176.2910715,195.9096415,209.1721015,223.2783915,231.7050335,247.6405765,297.9381385,340.2958435,348.2179735,377.2931255,386.7932285,437.6261385,459.454714,461.045494,513.5577915,522.7265015,533.0078015,537.8019695,575.3714065,648.9657795,654.5417215,665.2537525,667.8208205,720.022504,747.520674,768.459669
"396",92.809964,120.002295,127.5407,140.670402,157.80426,166.52502,178.22055,191.85697,213.948367,231.054667,240.023186,294.866301,322.489241,330.4326295,364.0644295,371.9984725,424.8163775,465.2722015,468.0755895,505.6670335,515.1105075,529.8492595,536.4460875,576.2506525,650.694135,657.743285,672.842423,673.363371,711.36051,730.406102,764.0173265
"397",104.312505,143.359295,153.915514,184.69294,206.72569,209.465653,217.655785,230.187225,239.054769,251.828885,266.706945,307.5462,330.671375,337.164625,359.931683,361.6322445,415.9713705,457.5040285,461.2065665,507.6217765,518.3312665,526.1524795,536.1612215,580.0167465,659.4774555,661.5640235,666.3817425,668.4641865,722.5489815,755.9771815,796.7072065
"398",111.565621,154.458475,162.063161,173.36408,189.3275,193.095708,195.3950182,205.608777,217.782198,227.831288,240.699488,295.7485775,337.3777775,351.5755825,373.4837873,376.889432,434.335976,465.126847,466.912247,514.092034,517.941493,527.750827,536.842109,564.976176,639.773171,642.610343,651.158421,654.545365,692.948741,708.318331,739.698934
"399",107.600285,144.370305,171.220154,187.263102,200.57326,206.84664,222.1865,226.52978,234.933889,243.699187,253.659903,300.3865905,321.4077155,332.1527705,341.4191455,348.2534105,398.2184315,447.320693,449.163829,509.416965,517.040411,527.497685,539.7286,575.648415,659.17219,660.928778,665.2099485,671.7459785,709.8694235,719.0293275,747.3992405
"400",108.007344,134.928505,149.835405,164.257781,190.63182,196.44972,210.96612,215.787412,219.923159,231.818935,239.557267,295.7599,321.041655,332.263655,349.756255,360.33215,396.053344,448.72169,450.556734,506.219914,511.016528,515.872085,528.701947,564.2545245,641.2801045,643.0393945,648.0920695,654.0812095,716.9028495,731.9549345,760.6974725
"401",150.757725,168.88977,176.197694,183.48009,201.57062,209.55073,227.725608,231.805284,234.97144,242.777965,267.034045,307.331415,329.8895495,336.5585095,351.287025,358.84353,407.3567275,454.5294335,459.0930215,506.5445795,514.7240615,529.3976915,540.0233975,573.2611765,645.9173215,650.0026415,659.7001165,663.4471815,710.1209565,727.2908695,774.0600515
"402",86.8017,114.88897,123.425053,143.418795,152.094087,155.944595,169.795705,180.246485,185.625423,208.50434,265.167519,300.13963,312.5553985,324.7989085,330.2664915,335.5299035,381.3916995,442.8595965,446.5721435,490.9776935,500.7827125,517.8049885,527.9499885,570.4516235,644.9143035,651.7317935,660.4735395,664.4313185,701.8610785,719.5605785,743.2638425
"403",114.247552,130.272452,138.263666,166.512124,179.866048,182.989566,189.562424,195.207372,201.495582,219.296939,248.853795,301.236634,316.848314,336.801549,349.670204,357.749659,404.369355,441.9588945,444.3363135,499.6728135,511.9375175,528.1046635,538.9144025,564.119131,647.272106,653.839856,663.112607,664.615122,707.38766,736.04108,764.47999
"404",104.324247,108.061132,121.49279,159.956039,168.653222,170.31599,173.419424,184.022324,192.807872,219.059284,240.034384,306.295539,322.977189,334.341795,345.82635,353.089053,397.669253,441.813514,444.772719,510.620456,516.102285,530.484679,539.513868,563.967946,658.036801,662.087941,670.236901,672.0877247,712.6779545,723.3677125,743.9373765
"405",106.096945,114.31139,130.085636,170.18723,179.381041,181.658482,190.57537,200.61721,212.953357,230.223855,240.825816,302.171635,315.599635,331.229315,349.289323,351.263021,410.05291,458.01782,462.682768,517.179895,523.443607,529.373639,540.35891,577.28104,654.464045,657.380335,666.426587,670.914295,704.91689,719.611855,748.808626
"406",108.735804,125.54474,136.687134,159.39688,171.001941,171.876708,178.80567,186.74317,194.656929,214.135245,231.346478,292.698805,323.676955,339.95894,360.817201,376.929655,422.834552,461.129575,464.401,525.250851,528.313535,534.454454,542.723207,574.3360865,637.5546165,640.5670585,661.9693375,665.2765215,703.275755,719.831435,740.4045648
"407",88.0433425,107.9904345,137.1494035,162.7740395,173.2608055,175.0610145,189.9306245,198.8840165,204.7885685,233.7115545,244.0408475,311.1966595,327.5596645,335.2269085,357.7296635,369.9463635,438.597927,474.066613,477.115542,506.507668,514.987497,523.856573,535.527203,577.6849515,644.5283175,648.0919775,662.7019495,666.7811125,710.538821,731.519871,756.4730385
"408",91.079886,109.501396,131.821135,167.891901,174.4109348,175.7678655,185.0316055,193.7481255,198.1426285,213.6789905,236.3087905,296.2983805,316.8599005,333.5728155,352.8417645,357.4630665,399.3198555,455.6327705,458.3320815,507.2453705,514.5495645,520.2937405,536.5574705,572.6595555,653.3500855,654.3448875,661.8394505,666.4238125,712.8766155,741.2488955,768.2861815
"409",115.10942,128.585715,146.09053,180.83519,186.32507,189.0609225,201.5034115,208.1715375,219.4248925,228.9067245,249.8721975,297.2845975,323.9719675,336.4301125,344.9924615,350.9361175,405.8471225,444.8639675,449.3813875,514.1949725,521.8394125,526.5853805,544.0060525,566.3112225,638.0719105,639.1342355,658.5073325,669.3215495,691.7048605,711.8365725,741.2443685
"410",94.02258,109.685095,124.619874,152.634458,156.493975,158.62659,170.60981,177.988458,193.59249,217.81449,236.457421,296.423685,320.999145,328.500966,341.89539,358.49136,404.583767,460.61084,463.753297,511.403654,522.51497,530.052214,546.488435,562.3715335,634.3266895,636.1237945,649.1032995,656.5406195,709.0076945,728.4776445,762.8960275
"411",100.0294765,124.9281865,141.0641565,173.7107865,181.4979935,183.7075515,192.0252895,199.1987415,205.121999,221.806581,241.395947,296.4474835,313.4706885,327.4903985,342.4520685,357.3658785,417.597579,456.061359,463.226234,509.792918,517.569258,524.591303,540.135103,573.816965,647.993474,650.262507,660.35332,668.0071071,710.724275,737.044025,764.172779
"412",90.742387,93.791911,113.52826,142.8708,151.500835,158.494115,172.409013,179.691225,185.581185,200.939147,224.793286,299.84155,316.046305,318.4710135,332.6205585,341.2439855,394.2412235,446.052736,451.320182,505.533913,509.477431,514.8869252,532.0781315,569.2814915,643.4145315,645.6014865,649.9807175,651.9391365,695.2893965,717.8975015,745.4071165
"413",112.62706,121.782975,134.404759,151.63691,159.285773,161.94225,171.929176,182.46954,193.451285,220.102405,245.3495338,315.559178,328.429803,345.989548,363.325015,369.069481,409.992998,449.549315,458.158143,510.094522,511.734371,516.569194,540.498373,569.318313,651.7407795,653.2957515,657.893187,663.883406,692.836917,727.031987,774.127907
"414",79.62084445,86.45771445,99.67217445,133.02011445,153.05055045,154.98974345,162.57628945,170.45406945,178.56012445,188.99112445,204.87900445,294.97158445,323.74160445,346.27773945,362.62040795,370.72342595,401.36908545,449.45508345,455.61619245,492.23921145,494.18789245,506.93654245,537.92621245,574.85297745,648.2884741,651.5220871,663.1482771,669.5907231,698.2709471,712.5533471,740.5811071
"415",100.24041,115.90664,122.23075,147.280005,164.737795,169.0008,176.478206,186.33377,196.428605,211.59125,232.337132,287.32902,313.858045,336.9671475,347.3480875,348.744961,395.11234,447.042942,451.173,497.18418,508.630014,520.04611,537.002295,567.07084,646.2065855,650.8083635,664.2167935,670.9258125,727.0595735,740.5241685,781.5912455
"416",103.687525,121.247853,127.500065,147.20509,171.574055,177.996255,190.138948,194.795758,201.597544,212.7774,244.50941,300.248975,316.0357,325.717455,338.49396,343.500523,385.491315,450.896561,454.513995,504.649183,509.363081,518.465265,531.832445,574.7859965,650.5014885,651.3757985,661.4272665,665.4268195,703.8895115,727.5219165,749.645052
"417",98.697649,118.855409,123.921953,144.064199,164.115637,169.313679,181.139495,184.345407,207.387789,222.740221,247.294808,315.310829,327.249444,332.034161,342.651013,347.299821,404.381591,469.356883,473.543231,514.340228,522.445436,532.10697,540.233556,573.791806,660.243334,661.668414,669.133588,672.859734,724.831861,732.707333,757.923442
"418",112.285025,125.864143,138.98608,154.296948,176.695815,183.703095,192.446019,200.544635,215.170655,228.211505,257.735694,310.026439,315.364609,336.046654,349.564548,356.466097,398.946743,450.935783,452.921406,515.087098,522.4521,536.250838,544.328988,576.171763,645.3231326,646.9331595,655.1085275,663.0786875,712.6205625,721.3714485,741.9083455
"419",111.86802,116.692116,125.655795,139.396508,150.2548395,165.4571795,178.6727695,184.7739255,192.0575945,199.6815715,223.2590345,294.2534245,305.9718645,322.0804095,333.1646071,336.972495,385.017131,449.772859,451.472312,509.778718,515.465255,518.19015,520.7011,563.792081,647.557599,650.517289,656.185885,660.299934,696.452974,703.55776,746.327632
"420",100.0130855,107.8362455,119.2751905,130.6283555,152.2382455,166.3822495,171.7170895,175.5064095,183.4510485,187.4701895,211.9378755,281.4849855,304.7989205,326.1342905,346.0699625,354.2505175,407.9123155,462.5990245,463.3829535,500.7708845,503.0165095,507.5793735,522.7343025,570.1588305,643.4752425,645.4398405,657.3680535,660.4352905,689.543713,713.078093,739.549009
"421",72.838256,89.937245,116.763705,130.4526455,153.0451525,167.0614935,182.2051775,194.7019255,208.6200225,226.1857125,239.0138875,298.1894675,328.2553275,336.3855025,345.7963155,356.0323275,398.4800055,447.4103175,451.7543795,506.367217,513.108928,516.839905,528.202627,565.256287,644.956748,646.710269,654.087762,656.239395,707.191145,716.954818,742.967605
"422",100.528009,110.644465,130.025698,136.594383,145.68251,151.13562,167.44915,177.643818,193.01415,218.73483,238.184475,288.246554,326.384464,339.965019,349.473969,354.45756,398.7886805,450.9442745,456.3609945,502.9698895,511.5968675,517.1820735,530.0209745,567.4985645,648.1021775,651.2905045,667.2141345,672.5404495,720.8672095,733.9893245,754.2680135
"423",99.8276875,115.8239055,134.3063705,161.0447905,173.6583605,176.4151175,181.8097175,186.6563815,202.7215055,228.6949655,244.5962255,290.479401,318.984021,340.588076,351.1512703,359.5294793,395.5837918,446.4006373,454.7102173,495.2019653,506.0459873,510.8997853,526.1054013,568.3695353,638.7144728,640.1593248,646.4764014,649.5246543,707.8645243,725.8556143,751.6002023
"424",97.340649,103.263008,109.050382,133.037984,152.093179,158.918219,172.698579,179.054527,185.346407,208.240749,230.437604,300.132849,319.720899,332.784104,346.1331,354.384423,392.921795,437.740869,449.275859,495.077485,503.645179,511.496399,524.722529,565.628699,649.518009,652.125435,658.287611,662.873129,729.037974,746.886446,779.090973
"425",112.7467395,116.3163075,127.0219085,144.5119635,165.6635235,171.4120735,180.4264235,187.1937235,197.8048635,211.8428875,233.1578535,302.422097,316.527252,330.433662,356.198266,360.8697003,401.3523255,436.3052325,443.8584965,521.9080935,525.8481215,530.0462755,537.7409545,576.9844615,653.9547815,657.9736415,665.4332265,671.4300465,708.0811215,732.4658975,761.8006465
"426",100.1581385,104.3417015,111.9956815,123.0493785,145.0374685,151.6765185,171.0975485,181.0120485,199.5265885,223.7837085,237.4051745,305.2811335,318.636821,327.063847,352.777251,358.391665,405.865152,450.3634235,451.3762695,506.0029625,508.2627055,512.0632905,521.0461315,559.1246475,637.6670975,641.0414015,652.0776425,661.2987725,731.3577325,751.7449485,784.1239675
"427",109.10721,119.034354,125.103069,134.194458,149.071415,159.484575,177.270877,180.404153,188.685745,214.498325,227.267119,289.330565,324.608825,333.26432,357.219925,369.537657,431.48552,456.2197525,459.1273105,510.1533035,515.3275175,521.7840475,526.4562225,568.6040615,638.4454375,640.9060325,650.6970265,654.8442155,744.4364865,754.0064715,796.546123
"428",128.120115,139.327519,149.37413,158.997412,173.230715,180.111095,193.278575,204.173415,210.858755,241.385725,258.695074,295.00652,313.76268,337.14298,372.062215,381.4985577,430.2780085,462.0605553,465.7226545,516.1426395,519.6041905,534.2548545,542.3497395,573.6623545,664.8373665,666.5144955,671.6361045,676.0213185,749.2574945,762.1061495,791.9445255
"429",133.104805,153.389503,163.082259,175.75482,194.052384,200.746274,216.246364,228.946064,238.785429,264.560389,274.818286,305.8625425,323.9655925,344.2303275,368.6924175,377.0256865,430.9134525,467.9825765,471.0616465,514.3815625,520.9725155,530.6626475,545.6339875,574.5967775,658.3075215,660.2493345,666.9874045,669.6950725,718.5799025,732.1399175,758.4850985
"430",108.84879,129.71398,140.682879,150.8009115,172.5452855,178.3484965,200.2501065,213.0646065,225.5749915,250.5795215,268.8685115,300.4252765,321.5498515,339.9097065,366.2565765,380.8214665,427.0882295,452.9573765,456.4426715,504.3711015,509.3301255,519.1366955,532.4464165,566.0232415,641.0325515,643.8132435,659.7043365,664.4417365,720.1862465,730.9412915,751.4362575
"431",142.649105,158.393839,167.70213,184.2007775,200.2048515,204.3925435,216.4114535,226.2172335,238.9147685,255.3150685,264.7533235,290.8400265,315.7034915,327.7287765,355.6934965,368.8939215,427.3549155,463.8611735,466.0310065,520.6800075,523.5991215,526.9692395,539.9224415,566.9128865,638.0733485,641.2466915,655.1101715,661.0510315,698.0051715,709.7762765,730.9064295
"432",141.937055,162.754587,174.58015,199.75939,214.554412,217.59429,228.75842,237.059316,240.35549545,257.16341145,266.84948245,305.86502745,318.24546245,329.70991345,361.05243345,375.53688445,426.91078045,461.76679445,463.64909545,514.67631945,519.10770545,524.42802745,538.48212745,561.74430245,659.92045545,661.59596745,670.00167445,674.69648545,724.32162945,754.43851645,774.75193195
"433",132.0365475,164.8967775,176.8466275,201.8793025,225.2281745,226.4708365,233.9722125,241.4801725,247.1309015,262.8044455,273.9686565,298.3825675,317.5411625,328.2677925,346.9269825,352.6431995,429.6069095,463.7718195,465.3698515,504.9681285,510.0915585,520.2540305,535.2212645,581.292883,689.1455935,692.0503735,700.5617435,703.0146935,736.4874835,762.6488135,778.7009725
"434",109.219923,137.318083,145.698204,166.873682,192.527163,193.480502,214.629988,233.481888,237.402327,258.502305,271.524765,287.955033,309.422553,326.553578,352.265348,358.918928,422.123042,461.656878,464.554447,503.567758,508.692451,520.456223,537.113711,561.397343,660.8212745,662.3850115,670.6820265,671.1750108,701.787421,722.748691,742.9569476
"435",106.771845,130.221115,137.95533,170.590465,182.963151,183.942865,194.017505,204.648505,213.559355,236.146055,257.68427,292.221051,323.679081,334.433961,367.955966,380.998647,442.59893,464.5754,466.47215,509.202059,519.498755,527.533973,536.372603,571.439279,645.016839,645.940428,652.798588,654.752838,700.105514,738.833084,770.182306
"436",101.80243,120.77373,131.59215,174.81878,196.31313,197.7084379,202.5301895,220.3599495,233.5180145,248.0621395,272.1107895,316.0654745,345.5558545,359.2436145,381.1338245,383.7698655,425.5316345,455.7622975,456.7495565,500.0498745,510.5610545,519.6097665,528.8708165,566.5258145,639.0755215,640.0251335,649.1729775,659.4741575,716.0390475,745.6245415,764.0981229
"437",105.58298,118.53849,127.867535,171.157365,202.322285,208.828455,212.977093,230.346985,242.058645,254.273137,271.278758,308.104775,323.84933,345.87289,367.723125,376.549114,427.82646,456.1050315,459.7122225,509.9516065,518.8632025,532.2540925,541.7214735,570.5612525,648.16381,650.117856,661.208401,670.431891,731.858886,755.912342,780.853244
"438",99.5637485,125.7809475,137.4269975,151.0113575,195.9666175,199.0147185,206.2070525,223.8332325,240.9808725,247.4428265,262.8425685,303.0644425,323.4115775,346.0094075,378.6933975,390.9530375,438.9785225,465.530082,469.643766,511.541779,519.085709,528.815296,536.059314,567.382659,652.416829,655.375211,663.837466,664.3615922,713.598945,725.676259,745.402025
"439",106.1096275,127.0627575,137.6752875,155.1178005,195.9068975,204.1307775,214.0427035,231.4707075,248.1232215,252.1165955,259.4680915,291.3616275,315.6826525,335.9540925,356.8410825,370.2804415,425.8127785,460.1131645,462.7481195,495.2768625,505.1443325,519.9700765,530.0767475,571.5313175,640.1979765,640.8948629,648.7527025,650.3223535,720.0758075,730.7285575,773.0465675
"440",102.770425,130.688833,142.256875,157.8198,193.5534,198.193295,209.743555,226.452115,245.124285,247.554866,264.808605,297.13009,316.727695,337.494995,354.043055,369.12413,439.430748,475.580967,478.169731,500.154947,507.137661,525.883291,532.573329,577.422347,654.339448,658.551418,672.26349,674.973829,716.745661,720.371362,738.477335
"441",103.45734,123.870918,139.49257,171.28449,209.957206,212.276461,220.088905,231.874665,248.659955,254.368101,266.4211973,297.5200205,321.6169105,340.7942205,352.0076905,359.5704605,426.0836935,468.2811965,470.4274385,512.9581705,521.8386705,529.1859455,534.3298825,571.7758105,640.9427331,641.716976,653.81503,662.117225,738.8542835,750.952117,792.340186
"442",91.754884,97.350331,130.547425,167.733999,189.3226,194.37781,204.00538,222.51356,232.980262,237.970889,252.38246,295.47964,314.788555,328.975665,341.159208,349.835105,408.273264,456.198382,457.527758,502.25485,510.35788,517.062331,521.59802,568.319165,634.3977985,640.5720895,666.6622195,673.4204655,731.9441745,743.5592045,792.9427895
"443",93.970595,101.227616,141.52838,168.698713,195.897085,200.796145,206.279194,222.44168,234.19488,241.402175,260.034485,293.9415,331.395455,345.89711,350.5890025,358.4059005,403.814027,442.280853,443.5914756,503.432676,507.487004,515.603964,528.852704,561.900419,648.0905685,651.4902525,663.4739565,666.6264035,728.2181825,747.8583875,780.4787645
"444",93.86425,103.161965,138.051357,172.216445,176.838226,180.432075,194.857031,217.124575,230.990215,248.032645,261.4319504,289.2597189,318.2015689,332.8678939,350.9165539,360.2260339,431.7313989,457.1042479,465.3050889,514.4540839,523.1450339,533.2706809,540.0373579,574.4009389,650.7939229,654.3184419,666.2192569,674.8433289,711.8642429,733.1303699,760.7688279
"445",86.1462605,95.4377555,119.0708975,151.5895255,162.7399165,167.1827505,183.9898205,195.6622405,210.6307655,239.6726155,249.1707795,309.0760055,313.2226455,320.6009305,328.8734145,330.811258,389.905986,443.063835,448.970635,513.195095,518.946165,530.247139,534.14516,576.608928,657.7074245,659.1303505,664.8958435,667.3163545,709.421092,721.153926,752.293182
"446",108.3371445,120.0578705,122.7997295,159.4287895,182.1781195,192.685335,195.128153,208.105697,218.841007,238.540617,253.266438,308.002132,327.2649645,334.9227745,344.4296145,348.4962785,384.0548155,425.687981,428.579351,493.757853,502.506961,507.549765,516.496137,560.460512,655.535224,657.42515,663.428191,665.488996,699.566402,713.914422,749.029532
"447",110.8270555,136.8105525,145.6467475,162.1214175,181.8768675,194.3759275,197.9430995,207.5525075,220.5024075,244.6826875,260.9796675,299.6026725,326.7765975,331.7785635,340.1856705,346.4526905,411.1108535,458.8342545,461.7721915,530.1124918,531.382487,534.5408665,543.4366065,563.7064615,640.3293105,643.8949665,654.9416045,658.0347555,685.635596,702.980022,762.916364
"448",104.8007915,123.1633675,131.8427425,151.3352325,177.4135325,182.3362055,184.9410995,189.9905275,207.5983765,225.4658865,241.3090805,283.7156675,320.2618175,325.392829,341.58093,347.1775048,408.194948,456.684105,458.53908,516.945425,522.112759,525.743271,536.949851,572.161071,648.844976,650.53445,661.231141,668.7120207,695.680134,714.9719388,753.7112375
"449",102.181792,117.531165,126.84831,152.371515,176.931905,182.835725,189.192167,194.458995,212.163475,231.314171,245.463172,300.6441,320.09098,329.454965,354.69286,360.620555,410.60056,448.269038,449.764709,510.66126,520.93928,529.12111,538.691413,567.144095,658.217655,659.348473,667.283695,674.00652,711.72612,734.59793,763.959739
"450",111.824692,122.48995,137.81462,157.71961,172.879148,174.88817,179.576582,181.786246,186.530754,203.52891,228.486327,283.714215,295.141375,309.656625,335.020981,342.751395,393.342692,449.3653,458.040747,506.825407,520.376307,532.741323,537.487201,559.456892,647.272748,652.180698,666.435288,676.640751,718.749368,745.449458,769.898131
"451",93.82102,107.49475,123.15626,141.441578,155.71817525,158.42357625,164.81264125,168.04363125,183.19171025,200.85946225,225.54467925,290.47965125,304.87606625,314.66741125,340.94145525,346.26138725,409.86631125,445.30161925,454.65856125,508.42108125,517.88063925,528.98795725,531.41260725,569.01486625,660.76712625,664.93683625,674.63312125,681.55907125,725.85045625,744.49523275,765.50277575
