depth,coarse
191,0.476573752
192,1.339295696
193,2.44
194,2.921439432
195,2.02190396
196,5.24807893
197,6.289549868
198,6.386166873
199,5.947679193
200,2.435756186
201,2.703724291
202,1.147394033
203,0.426345516
204,0.257461619
205,0.065846768
206,0.252217411
207,0.805852299
208,6.297793455
209,6.488448845
210,1.996064901
211,1.562242148
212,1.04991933
213,0.528626044
214,1.704590712
215,1.397205589
216,0.788834951
217,1.986310937
218,3.09805316
219,1.807843709
220,2.402903811
221,0.671728333
222,1.58361116
223,1.690971145
224,1.922792486
225,0.806609787
226,1.471463606
227,0.980053237
228,1.640994302
229,0.985271971
230,1.369166207
231,1.125934336
232,0.561692916
233,0.146032428
234,0.438244102
235,6.618868584
236,6.843910422
237,2.123319605
238,0.878433878
239,1.005570275
240,3.000852122
241,9.260894854
242,5.079365079
243,3.28474789
244,0.473669546
245,0.54822227
246,2.439443026
247,2.345883326
248,2.786851965
249,1.87640102
250,0.95906225
251,0.379202047
252,0.079886162
253,0.169042557
254,0.456805052
255,0.335120643
256,0.220690898
257,0.555893461
258,1.859000911
259,6.335847117
260,11.66659099
261,13.9869973
262,16.36196404
263,7.884933153
264,7.724306209
265,7.995537374
266,2.463683717
267,0.660381873
268,1.165357807
269,3.834407416
270,3.880907614
271,4.136611896
272,4.412579367
273,5.161236529
274,4.214972202
275,5.977282469
276,7.57642046
277,7.54195095
278,5.184892229
279,6.454884568
280,10.38046544
281,22.40671784
282,38.96981313
283,48.86363636
284,55.16685475
285,61.73096338
286,51.94162638
287,26.80003797
288,10.65515902
289,21.23854686
290,48.64654636
291,34.66391309
292,13.97198196
293,1.954357482
294,0.509691445
295,0.443466486
296,0.936813293
297,1.354342813
298,1.069793316
299,0.649755987
300,0.177524754
301,0.112569245
302,0.49654971
303,3.140617983
304,7.881647749
305,15.32622422
306,23.47647476
307,33.04387117
308,39.26169278
309,41.54226042
310,34.61161919
311,27.76583154
312,18.17522726
313,9.05029059
314,2.09496256
315,0.616895106
316,0.230434707
317,0.262987314
318,0.199783334
319,0.754220254
320,0.217587035
321,0.130501535
322,0.357562813
323,0.439188021
324,0.310080929
325,3.25476403
326,9.538123293
327,11.08459295
328,13.76257142
329,20.3975095
330,8.0888136
331,0.918703415
332,0.558516392
333,0.416457862
334,0.084195074
335,0.149545416
336,0.086718824
337,0.338218715
338,0.326979113
339,0.159306312
340,1.51284901
341,0.656584031
342,0.291398448
343,0.052158039
344,0.240784605
345,1.609388619
346,2.27575643
347,1.091452605
348,0.099125364
349,0.187766163
350,0.934276703
351,2.841196375
352,5.310665549
353,14.70313901
354,3.263562924
355,1.24186204
356,1.6605872
357,2.120473304
358,5.39573837
359,6.805085316
360,2.815694786
361,5.879690809
362,31.8674892
363,55.57447499
364,16.62299152
365,2.001919649
366,1.834379508
367,1.620488413
368,1.703832128
369,3.253368386
370,0.883089269
371,0.135524966
372,1.406472294
373,2.276973617
374,2.597631779
375,3.502350571
376,24.17410476
377,17.23971195
378,1.428901899
379,0.821339325
380,0.133581136
381,1.644855759
382,1.331056941
383,0.753201938
384,0.208270289
385,6.115244852
386,6.418523533
387,1.050823297
388,0.305679526
389,0.575958654
390,0.305548766
391,1.013567759
392,1.284293937
393,0.674049109
394,0.449820577
395,0.3127359
396,0.384724187
397,0.590962642
398,0.951158312
399,0.893167443
400,0.792568163
401,1.850856447
402,1.0171278
403,1.611775284
404,0.764521143
405,0.345707903
406,0.404608546
407,1.051706063
408,6.672401289
409,3.461698622
410,9.241010906
411,9.610829103
412,3.509753758
413,5.538793842
414,0.132509594
415,1.75601634
416,26.06116414
417,60.21693268
418,65.82581851
419,69.77615209
420,62.26861056
421,71.96239626
422,62.69904544
423,8.214035088
424,4.492842632
425,7.983952892
426,2.913361806
427,4.373120786
428,0.888888889
429,0.74776198
430,1.192946994
431,21.87960156
432,2.598062197
433,2.217090936
434,2.787381928
435,2.353031643
436,0.187903699
437,0.147600131
438,0.358771341
439,2.610529378
440,3.232078593
441,2.35688088
442,2.765964628
443,2.934899554
444,0.744286698
445,1.367676805
446,2.806071318
447,2.339609551
448,1.108115269
449,1.350111417
450,0.891717661
451,0.782632258
452,0.647115735
453,2.201673974
454,2.967379269
455,21.2752645
456,1.048741348
457,1.11574343
458,0.308227691
459,0.115125876
460,0.232791491
461,0.656222036
462,0.772292615
463,1.640334485
464,0.297482838
465,0.079369689
466,0.054097917
467,0.045861431
468,0.040622884
469,0.037313433
470,0.152441523
471,0.507704497
472,0.893841778
473,0.825865114
474,0.69869142
475,0.455720073
476,0.998641957
477,0.859773263
478,0.678971537
479,0.406053894
480,0.310714471
481,2.591508486
482,0.672955597
483,0.455250694
484,0.389756975
485,0.120732568
486,0.236351114
487,0.147550475
488,0.174926151
489,0.359170432
490,0.40851196
491,0.797537891
492,0.742443496
493,0.61484657
494,0.130099582
495,0.215853409
496,0.385216741
497,2.450601927
498,1.821084107
499,1.543954643
500,0.805673062
501,0.092857408
502,0.306600831
503,0.277183328
504,0.14162873
505,0.181792756
506,0.099210537
507,0.238583345
508,0.974531754
509,0.133452981
510,0.057176619
511,0.093847758
512,1.092032601
513,1.791959041
514,1.9494987
515,1.260393544
516,1.548181456
517,0.141003372
518,1.860512821
519,8.569309601
520,6.174050742
521,1.678701097
522,0.866626224
523,0.289485873
524,2.648818001
525,2.291610551
526,0.50026993
527,0.334729841
528,1.177603467
529,1.171467544
530,1.870448274
531,0.775012166
532,0.769766285
533,0.102886539
534,0.048583277
535,0.106050356
536,2.027897597
537,2.611751913
538,1.679341557
539,0.201758727
540,1.015545829
541,1.021604421
542,1.393410367
543,0.792649973
544,0.73322663
545,0.424430202
546,2.096618357
547,2.005613677
548,9.377997146
549,2.869219931
550,1.199784866
551,0.551311528
552,1.032917621
553,0.172248429
554,0.169487362
555,0.898179636
556,1.60071227
557,0.728755767
558,1.097305482
559,0.907387762
560,5.185413457
561,4.588149578
562,4.323046719
563,1.463813593
564,3.536716129
565,5.015083681
566,3.871386212
567,4.270253997
568,1.494020024
569,1.492200791
570,1.395130887
571,0.405310971
572,0.598813815
573,0.327873717
574,0.589658301
575,0.905568076
576,0.925348456
577,1.131375759
578,3.385552386
579,3.377200889
580,2.862356987
581,2.709326072
582,3.987236028
583,6.201360752
584,4.495099328
585,6.911954238
586,14.49230579
587,18.23512667
588,20.32512756
589,19.88874255
590,22.51242571
591,12.73982012
592,9.936016422
593,11.46754502
594,11.37219845
595,7.715726229
596,5.401730065
597,3.790776707
598,1.902393894
599,1.955010973
600,5.790722527
601,27.41464142
602,64.16135118
603,64.98471518
604,74.5056347
605,99.9321158
606,16.58514216
607,13.319156
608,5.552326881
609,7.037963508
610,4.442594735
611,2.274940865
612,1.636814369
613,2.269825507
614,1.358116251
615,1.725116332
616,2.276456723
617,4.039317326
618,23.07513443
619,79.50750071
620,63.66236223
621,18.99531745
622,19.68067718
623,13.37325349
624,6.542981361
625,4.810655416
626,2.400100135
627,6.242023437
628,4.379295219
629,4.521668029
630,4.135090822
631,4.411435494
632,2.996181971
633,1.980692635
634,2.08664664
635,1.908314067
636,2.066995295
637,1.939794723
638,1.468935214
639,1.001720833
640,0.533880903
641,0.497852186
642,1.278413122
643,0.52751411
644,0.522000407
645,0.767351671
646,0.398461688
647,0.79692922
648,2.167973466
649,5.449743669
650,4.126119112
651,2.531374157
652,2.872215709
653,1.995219048
654,1.473144612
655,1.11158252
656,1.718055144
657,1.094962923
658,2.166856423
659,1.773405111
660,2.143589617
661,2.672130687
662,1.140145649
663,1.850195913
664,4.874736428
665,14.84210709
666,28.56034718
667,28.05284474
668,24.44889401
669,31.66268225
670,36.40820304
671,50.18958411
672,55.22095452
673,60.9452911
674,42.01082524
675,28.87842214
676,27.30032905
677,15.22994533
678,5.294498739
679,2.411911682
680,2.594923954
681,2.242365845
682,1.709716748
683,2.800257249
684,3.556180427
685,3.446361831
686,3.959741488
687,2.708411256
688,2.56403266
689,2.477095784
690,0.720628165
691,0.537076525
692,1.481499956
693,1.865160406
694,0.884475026
695,0.546241211
696,0.441598924
697,0.295976723
698,0.872457341
699,1.040602196
700,0.726829894
701,2.307093999
702,2.019815615
703,1.164346411
704,0.592840313
705,0.433632673
706,0.407966556
707,1.078640956
708,2.074995098
709,51.09687164
710,2.097822693
711,8.506063358
712,1.902300127
713,2.066468111
714,2.004954507
715,2.324280871
716,5.679336449
717,4.214126439
718,3.984526112
719,2.811960897
720,2.88723037
721,2.445386371
722,2.310821806
723,2.361675681
724,2.388636987
725,2.464384674
726,1.292245097
727,0.571947979
728,0.999355255
729,2.343204087
730,3.349935608
731,4.103419958
732,3.632978202
733,3.190116719
734,3.067383216
735,2.96667043
736,3.490670597
737,1.71243114
738,1.194162392
739,1.036905137
740,2.419761591
741,5.914651556
742,8.514981028
743,11.62782002
744,14.91717024
745,12.34473666
746,7.64438177
747,5.990426491
748,5.688283637
749,4.178612041
750,3.788111673
751,2.963423158
752,1.842772818
753,1.64723639
754,1.341823971
755,0.915959492
756,0.998515107
757,3.151914368
758,4.207836203
759,4.703935409
760,3.332731339
761,2.53036152
762,2.040932429
763,2.180916609
764,1.90225662
765,1.51888992
766,0.983476869
767,2.128048609
768,1.823334908
769,0.988658991
770,0.793347071
771,0.771200572
772,0.548593417
773,0.443660466
774,3.273705415
775,6.205841958
776,12.54103743
777,16.53438183
778,35.15010697
779,47.54157628
780,38.42847578
781,33.59283114
782,38.4823478
783,42.69697279
784,39.0792323
785,44.44357489
786,32.25265194
787,20.03487744
788,4.803239581
789,3.02330464
790,2.223886808
791,1.982019046
792,0.989012535
793,0.924307692
794,1.852444126
795,0.417211008
796,0.778931286
797,0.298668951
798,0.508327804
799,0.420273118
800,0.905989343
801,1.681124986
802,1.195316114
803,3.2906396
804,3.773017813
805,2.268773558
806,0.994102404
807,0.897522235
808,1.341760772
809,1.354676917
810,1.844106679
811,1.731295468
812,2.068118399
813,1.053543448
814,1.234881522
815,0.654683733
816,0.117167362
817,0.405987228
818,1.238442141
819,1.558546124
820,0.998205989
821,0.819456192
822,1.2042765
823,0.724167335
824,0.162737825
825,0.463903376
826,0.51831461
827,0.178869414
828,0.067834083
829,0.244214822
830,0.279026713
831,0.155189997
832,0.485932038
833,0.483601884
834,0.191039856
835,0.058571137
836,0.112459895
837,0.487084282
838,0.584536915
839,0.682830643
840,2.639046538
841,1.682069472
842,1.863799283
843,1.79093103
844,1.356616743
845,0.717389108
846,0.183310056
847,0.209454716
848,0.214374365
849,0.42103971
850,0.655778981
851,0.297971502
852,0.071527168
853,0.295811577
854,1.080137047
855,1.167741151
856,0.847050494
857,0.873739281
858,0.585829056
859,0.365289833
860,0.060677446
861,0.004202799
862,0.110150918
863,0.093434129
864,0.173226443
865,0.575067367
866,1.963251627
867,2.307868615
868,4.602725009
869,2.377604043
870,1.600442956
871,1.98779445
872,0.468246601
873,0.291540918
874,0.750176701
875,0.754650991
876,1.224508515
877,1.016005567
878,0.571734062
879,0.132140399
880,1.339121646
881,28.96079666
882,20.55921307
883,0.812021654
884,0.403924803
885,1.658947033
886,3.471755839
887,3.027620397
888,2.885418277
889,2.396915207
890,3.320011419
891,1.551239315
892,1.66022714
893,1.970810861
894,1.598000924
895,1.902346227
896,2.114992298
897,1.146402184
898,0.4427042
899,0.280533484
900,1.499200565
901,1.911784482
902,1.609039783
903,0.645298539
904,0.54998814
905,1.333946642
906,1.117655943
907,0.877178992
908,0.840336134
909,0.169337948
910,0.070029101
911,0.075093867
912,0.098281562
913,0.163205489
914,3.219149254
915,2.6069396
916,0.492188492
917,1.108569418
918,6.03571174
919,5.195096092
920,2.817514436
921,2.338009352
922,1.811545403
923,1.611425716
924,1.457972362
925,0.848864229
926,0.110979393
927,0.30034225
928,1.691819883
929,1.403618577
930,0.863426496
931,0.253132515
932,0.503323158
933,1.680843133
934,2.643637645
935,1.857451857
936,1.984557031
937,1.667750627
938,0.510340744
939,0.387510484
940,1.621549669
941,3.066585956
942,3.380718881
943,3.564025726
944,4.64274671
945,4.403252577
946,2.998635159
947,1.207765164
948,1.191676469
949,1.133637173
950,1.133637173
951,1.072371239
952,0.516540454
953,0.620676023
954,#VALUE!
955,#VALUE!
956,#VALUE!
957,0.370374684
958,0.670341974
959,2.866481162
960,1.117201775
961,0.309854306
962,0.32144976
963,2.181073724
964,3.009437724
965,0.590859761
966,0.357834887
967,0.029320677
968,0.243993218
969,0.084213254
970,0.118973851
971,0.100127582
972,0.322957093
973,0.584173583
974,1.639906851
975,2.745782724
976,2.314931574
977,2.89781146
978,1.134349521
979,1.051023842
980,0.845934901
981,1.06509481
982,0.556803594
983,0.304309084
984,0.412780101
985,0.255858217
986,2.318705983
987,13.48380244
988,15.98580708
989,12.48887218
990,10.86764828
991,14.67256663
992,10.33767038
993,1.566867113
994,0.65542127
995,0.268515354
996,0.482160077
997,1.354804788
998,1.846593021
999,2.359901794
1000,3.011591681
1001,5.885043862
1002,13.759622
1003,25.94313105
1004,24.20275315
1005,3.357147539
1006,2.578319933
1007,1.971843052
1008,2.347753887
1009,1.615704872
1010,0.850449546
1011,0.453443721
1012,0.277196826
1013,0.07168012
1014,0.092944656
1015,0.352049106
1016,0.165729849
1017,0.311712429
1018,1.032685537
1019,1.700501385
1020,1.586160002
1021,1.115247171
1022,0.829418914
1023,0.849551661
1024,1.735623052
1025,2.040979032
1026,1.908529577
1027,2.835617731
1028,0.14902924
1029,0.226174247
1030,0.636644791
1031,1.505418768
1032,0.713424922
1033,0.815678807
1034,0.908712657
1035,0.857877756
1036,0.376810592
1037,0.893899919
1038,0.973670331
1039,0.71634197
1040,0.318825178
1041,0.527306405
1042,0.918660785
1043,2.109208768
1044,1.202896772
1045,1.473766948
1046,0.669565217
1047,0.276012581
1048,0.118002011
1049,0.121083417
1050,0.18187404
1051,0.201012089
1052,0.13404009
1053,0.123172282
1054,0.851884594
1055,1.88760975
1056,2.159151881
1057,
1058,
1059,
1060,
1061,
1062,
1063,
1064,
1065,
1066,
1067,
1068,
1069,
1070,
1071,
1072,
1073,
1074,
1075,
1076,
1077,
1078,
1079,
1080,
1081,
1082,
1083,
1084,
1085,
1086,
1087,3.277121428
1088,2.912606917
1089,2.130937805
1090,1.145600129
1091,1.426612119
1092,0.691076104
1093,0.823033257
1094,0.70153648
1095,0.478691217
1096,1.449721156
1097,3.71087757
1098,1.868880432
1099,1.862594462
1100,3.076109937
1101,2.32674673
1102,2.415701548
1103,1.961569689
1104,0.431306278
1105,0.128643101
1106,0.070320521
1107,0.121783627
1108,0.142904827
1109,0.160038218
1110,0.267722753
1111,1.450234977
1112,1.264901654
1113,1.390017411
1114,1.434988467
1115,0.447466808
1116,0.193728367
1117,0.232848359
1118,0.273451598
1119,0.875123965
1120,0.567987213
1121,0.632894667
1122,0.193140976
1123,0.467100467
1124,0.363892117
1125,7.501382319
1126,7.806748466
1127,0.375156766
1128,0.548656737
1129,0.403451754
1130,0.221826104
1131,0.262045775
1132,0.157538462
1133,0.100817567
1134,0.477820005
1135,0.272578247
1136,3.220528191
1137,6.986235042
1138,3.340675477
1139,2.515685237
1140,0.874484024
1141,1.373660996
1142,0.765074733
1143,#VALUE!
1144,1.088992733
1145,0.094591998
1146,0.104939235
1147,0.157667017
1148,0.250131242
1149,0.395681696
1150,0.737065727
1151,4.014670651
1152,4.577910705
1153,2.304195082
1154,1.109533575
1155,0.244387514
1156,0.379071147
1157,0.908656145
1158,0.951364537
1159,1.981149175
1160,21.7657376
1161,1.889636203
1162,1.875331241
1163,1.090814196
1164,0.590968373
1165,0.316875036
1166,0.251229339
1167,0.434740721
1168,0.389038762
1169,0.632675847
1170,#VALUE!
1171,#VALUE!
1172,#VALUE!
1173,1.97166535
1174,2.728491265
1175,1.706012541
1176,0.967518164
1177,1.631632113
1178,1.062220196
1179,1.244663953
1180,0.580391355
1181,0.438652939
1182,1.205888025
1183,3.073689416
1184,4.073408147
1185,3.114546084
1186,2.046478716
1187,2.463776976
1188,2.859611353
1189,1.654807487
1190,1.038630703
1191,2.995747663
1192,3.583306512
1193,2.87816458
1194,2.881669548
1195,2.521520411
1196,2.246772361
1197,2.559000538
1198,2.795797868
1199,1.821466455
1200,2.084620931
1201,1.024793388
1202,0.862338801
1203,0.612845445
1204,0.890554802
1205,3.796124561
1206,5.976047243
1207,4.802038022
1208,1.686663189
1209,0.553724616
1210,0.185700069
1211,0.159005493
1212,0.32154949
1213,0.144849424
1214,0.095974137
1215,5.606426234
1216,3.04574747
1217,1.023340337
1218,7.892979518
1219,13.21915627
1220,14.11531382
1221,8.822115128
1222,6.672711885
1223,3.721926746
1224,0.397388323
1225,0.303515724
1226,0.256391625
1227,10.90679537
1228,18.02652758
1229,8.809763825
1230,14.78861234
1231,4.775291716
1232,2.59372568
1233,0.232994038
1234,0.670025588
1235,0.944756601
1236,0.925894637
1237,0.45603727
1238,0.935518569
1239,0.386725676
1240,0.789724324
1241,0.470028976
1242,0.226408486
1243,0.104898125
1244,0.324666959
1245,0.07305689
1246,0.084551429
1247,0.128023467
1248,0.318087619
1249,0.774743928
1250,1.982713351
1251,0.717256052
1252,2.365445374
1253,2.190761311
1254,2.17193302
1255,0.657710421
1256,0.613280049
1257,1.215827959
1258,0.673871746
1259,0.18872581
1260,0.119407535
1261,0.141718117
1262,1.143123099
1263,2.135156332
1264,2.130101874
1265,2.016379951
1266,2.205404527
1267,2.164046416
1268,2.443792766
1269,2.261337245
1270,1.614065934
1271,1.59043971
1272,1.066260472
1273,0.680932377
1274,0.990605847
1275,2.220149737
1276,6.94090523
