"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"687",-4.235923,0.255568999999998,95.9035155,110.5237855,117.7340625,131.3065165,132.2246565,137.6686165,159.470553,163.431019,174.1970625,269.2937175,274.8355395,280.0774495,315.0543365,332.3506515,370.4394745,422.758891,512.1062205,596.551548,633.4969445
"688",-2.639798,6.84251799999999,102.4597625,109.8090865,116.5612155,133.6324025,136.454255,141.266822,161.2739685,164.0833045,174.0572015,276.892088,281.666841,284.2402854,320.2079785,350.4320665,373.5955635,420.4856335,507.7516064,592.18605,629.423663
"689",-5.82119800000001,2.4693865,95.129627,99.4662785,106.7840565,122.9624425,128.1986145,140.2918245,160.3923985,163.0309645,171.4576775,275.3889075,282.1406315,291.4217175,324.3330125,361.0433855,433.9910023,474.247633,533.6361445,600.75944,643.3829155
"690",-6.003901,5.60015599999999,104.588205,108.17058138,115.62535595,128.97962295,133.21725195,139.60213095,159.57451095,163.76065095,179.67280095,271.39882745,278.34722945,286.00917745,310.76400345,353.27149045,386.56753645,451.54701145,529.78263845,609.99977295,648.22130745
"691",-6.7965185,-0.049045499999993,90.049251,100.39857,114.068193,130.1230265,131.3903923,138.954755,159.5427855,162.3535885,172.3270175,274.5745845,277.8279395,285.4708505,305.1030205,335.4612025,364.050991,445.585032,522.810681,591.9275895,629.655521
"692",-5.31321000000001,5.28137749999999,97.7918735,101.1068745,107.9705605,122.6011635,123.6811903,136.454876,154.302463,157.045972,170.077595,272.224296,278.286981,287.235621,319.617048,336.649121,372.446191,450.429554,520.3558625,606.149686,643.590708
"693",-5.837823,3.22207399999999,106.034852,110.794081,117.051114,124.670592,128.629886,131.351552,157.145918,160.486723,180.340607,271.2436115,275.7570435,283.4319415,304.4286375,321.9867425,371.409615,443.6185676,520.8806182,604.1401047,647.3889787
"694",-6.392721,-1.1688116,91.103267,97.8054561,105.8045755,118.4412505,120.6374065,124.3054935,164.25748,166.975981,170.8488615,274.8076065,279.2883565,283.3250735,312.460754,337.869154,400.188273,469.5799325,551.122096,633.994906,683.332766
"695",-5.7492075,0.804071499999995,104.501067,110.839471,116.960017,125.896627,133.623467,136.9516385,156.0247472,158.9475675,174.1714145,257.340438,259.766614,265.310255,303.4027655,324.9865105,360.5966485,430.4666815,524.468707,603.51563,645.595322
"696",-5.941544,-0.391373499999998,99.729824,107.673907,112.49786,134.535904,138.870993,142.855837,157.5759925,164.8656685,178.7135755,263.9548205,275.8750155,283.1606425,320.8215665,346.4780085,379.55772,436.133601,517.662334,598.248431,647.359728
"697",-5.361038,6.5746328,108.8536385,115.3584463,123.6112063,142.5082063,144.5731198,146.9591218,160.3629423,165.4973093,180.5001063,270.5822848,280.2849538,284.9880998,319.5355628,333.8095548,389.9923548,454.6646288,526.9418753,605.8875318,668.5235723
"698",-6.42626050000001,0.870605499999988,111.2723245,116.1784695,123.102893,131.9688965,133.2574895,139.6904015,157.955836,162.887113,169.04026,255.014999,264.905726,269.9311662,309.8893565,337.7548655,367.9263755,430.43115295,520.35391725,597.8453726,639.1828601
"699",-5.5245715,0.187149500000003,98.370391,111.227266,122.024951,135.194671,137.338932,143.353225,155.590178,159.237631,170.44837,255.9681275,266.6808525,273.7029855,305.4335425,341.5591045,381.24377,433.841322,524.417825,607.9874175,640.3166
"700",-5.4858235,-0.308242299999998,88.268299,100.652217,111.0584495,129.4170735,134.0191445,139.1214925,160.1575215,163.4499815,176.1781435,266.096068,267.158756,273.018235,308.866253,344.241623,391.542222,436.7570755,554.2359025,631.4302955,653.1786805
"701",-4.33591475,4.81049944999999,99.66199475,106.49762475,120.11981675,129.36707275,133.50363775,143.94604075,160.77095425,164.43162725,177.97340725,273.55166375,285.41755215,287.90284275,321.69745075,338.51034525,389.81103125,446.17119725,538.4527155,597.270429,635.0773645
"702",-6.044759,3.451753,99.211875,107.060767,113.756724,125.293887,126.38718,139.032366,157.9334735,160.3159345,177.1837125,271.1875245,277.4906775,285.2810875,313.0269995,330.741406,365.190859,431.2491035,531.0795755,590.955474,609.3759932
"703",-4.08977199999999,3.65585400000001,93.3143255,109.5246365,115.9418215,126.5819495,132.0716735,137.7405425,155.1915895,169.2350475,178.54444,277.765904,282.1185565,285.0030015,314.529072,344.0526485,383.0836165,450.1675221,527.471627,596.7259493,615.0898593
"704",-6.8421555,0.8279235,83.321618,101.843199,116.540712,124.363832,134.491822,140.253862,158.5113085,165.8854585,178.487986,271.748597,276.141271,277.93653,315.05995,332.859866,369.496889,449.3342865,539.1050845,594.3949815,622.008587
"705",-4.42510245000001,0.265461049999992,99.59576455,112.26666455,119.32051255,130.56838005,134.21403205,139.32462805,162.57556955,168.64044855,182.39395355,278.39621355,281.73581655,285.30462205,317.95542205,335.68246305,390.84278705,461.52898705,544.92230955,624.11566655,657.49389855
"706",-6.3082865,2.8875135,103.342379,109.223971,113.4270005,126.7151555,133.7823105,144.3889795,159.5493225,166.4119655,195.1310905,282.7659655,286.0399625,289.3197145,324.4752425,339.495304,385.12341,451.18683,544.14899555,613.99893655,647.52589655
"707",-6.0618865,0.765230499999998,101.2967375,109.2619255,117.9462425,129.3377275,132.6800175,143.3107185,160.1666695,172.7209125,185.5591375,274.5705325,285.1448442,293.555811,320.761553,339.6821095,379.9900865,456.7384115,516.9772612,597.4900377,634.3835562
"708",-5.012418,8.186422,95.4083885,103.9821145,112.0604489,131.7264325,135.8201185,145.7248585,161.9719975,175.7792585,182.037145,272.4829875,277.8369275,287.7260625,308.5077945,320.160218,371.4639725,430.9273695,520.684454,604.9340685,631.9902695
"709",-4.08229499999999,2.029015,106.016778,114.489038,122.814933,131.194832,133.367311,143.053405,160.984676,174.747268,186.122482,281.987439,289.986785,293.329945,308.724238,331.89025,369.87414275,451.64816775,522.59108075,609.31907275,645.62053125
"710",-3.9559825,1.4681005,95.496607,103.094824,115.440917,134.495542,138.193688,149.605132,164.126452,179.571689,189.329441,277.9760695,282.5424395,290.4274345,305.4666415,338.6045751,370.22523,426.813386,507.084917,590.481167,619.048045
"711",-2.7947545,1.8193055,93.3537645,99.7399955,104.1195625,117.7264795,129.1580695,134.5603805,165.1934695,179.2518705,186.6401395,256.996621,265.395744,272.617507,300.10899416,329.79958345,359.46071045,413.11367545,505.65522895,589.34384595,627.48255645
"712",-5.07325405000001,1.80727394999999,89.58571395,94.77176681,101.8861166,112.1459686,129.0742786,140.8698056,157.0348406,161.8873856,172.7043486,279.2534286,288.5777256,292.7445896,307.2728133,328.8903891,389.4428186,447.6208231,541.2393361,633.3356771,668.6638121
"713",-5.53472050000001,1.1049795,101.7072535,107.2817635,111.6426825,120.5044945,131.4622045,140.7847115,164.2387631,165.646934,175.988362,279.755635,283.306274,286.666479,315.6209935,335.8527205,378.7880165,437.6751465,511.070928,600.858245,632.020257
"714",-6.06556750000001,1.5433335,94.789692,108.4255175,112.1346505,121.6997215,130.2630765,136.3789131,156.221337,163.085249,174.912718,274.4068105,285.7968363,287.9299475,317.8812225,343.4283255,400.8868875,448.2386865,523.8907965,603.9071215,631.1445087
"715",-5.02676,0.446965000000001,109.715889,114.799724,120.830568,135.8336425,136.691632,143.488963,170.881728,176.094427,183.7434875,272.1076825,278.1684375,287.2439265,312.9437865,336.2365455,372.153458,442.623513,520.9260639,595.4645499,633.1096549
"716",-5.636676,-0.719193500000004,99.298397,104.832844,114.988644,133.302682,135.2704554,138.1624935,160.2341195,162.7721895,171.8315955,280.7616755,286.4856955,292.5626875,313.0150195,341.6308085,382.382939,438.1628361,520.9486895,617.47336985,654.87342485
"717",-4.3311785,1.77872850000001,99.968177,107.231189,115.19283,130.174087,134.711166,139.617421,161.052104,166.865854,175.426619,275.389705,278.7897903,284.5710965,318.2365245,339.6206065,381.984396,467.2795418,540.7512525,618.6271895,661.2334995
"718",-5.7930985,-0.450304500000005,92.043776,102.942763,109.866148,121.094901,129.253351,136.520853,157.8857935,160.4985024,172.550922,278.6203095,280.3201125,283.6595155,316.1012095,338.3224025,397.4094045,457.5198995,532.840257,600.6535045,628.624959
"719",-2.338306,3.02755649999999,82.4168345,95.1864065,109.6026245,115.8049995,123.6692975,130.6551745,157.469016,162.036449,175.5644945,278.3200895,280.197282,283.660272,310.147614,324.276253,355.3877395,431.734188,521.3619805,594.1414025,615.878506
"720",-5.75411,-0.214764499999995,90.710361,101.223867,115.062963,121.891227,134.873019,143.34230158,160.19388815,163.03743545,172.00791145,274.41000845,280.03194245,282.69182745,306.99450895,329.59151295,353.92562645,443.60245745,507.07941995,601.15296095,629.12836395
"721",-6.838318,-2.0475165,102.0849015,110.0261215,119.4504465,133.0806815,141.5595955,147.8511943,165.6650665,170.8367365,179.8968075,286.067703,292.229309,296.358494,328.1584035,352.3699915,384.0605485,477.92649,557.7670224,657.479093,687.90735
"722",-4.79080799999999,0.602295999999999,105.2863235,114.6528095,119.317002,136.142668,138.44376,150.54903,159.4839345,162.0247625,169.4029575,268.92397,270.443794,277.041989,306.2741165,326.5186725,369.7712645,470.2652395,549.0927235,643.3804775,668.2756902
"723",-4.151794,8.7024605,100.52998,110.055132,116.088904,125.445373,128.308707,141.927948,159.879994,164.225341,175.312738,276.6089975,279.8705385,285.9453905,303.7199015,327.4173785,367.0849355,467.7310365,535.1633705,610.27265505,641.33980155
"724",-5.211155,7.0840935,103.908282,108.139564,122.458542,131.819802,133.3304085,137.1988325,159.5887765,164.3540358,178.124372,279.693637,280.604614,288.513772,313.837861,331.583723,371.03005725,449.32937025,517.80239275,593.92890375,618.90291875
"725",-5.2383785,-1.04495200000001,95.988505,103.1695475,111.440192,127.4210635,129.5441815,136.6174055,157.1908255,160.2311494,168.726337,277.014187,279.275822,287.236062,308.182366,329.880626,373.6610005,435.5125815,518.20183645,607.05216745,639.48326015
"726",-5.3884285,1.0877235,95.9279435,107.8155215,117.0424005,133.6669805,135.3395445,139.5250065,159.3982025,162.9474614,176.573432,277.637408,285.165353,292.326796,308.400588,324.872654,365.776744,422.011267,502.380273,612.177852,648.5070805
"727",-5.77771249999999,4.2019525,93.3828115,100.6446515,113.6583355,128.9794055,135.8115845,140.2807455,158.601951,162.254308,172.965744,262.4260008,273.7597908,277.8644968,313.1102458,335.3594868,385.2718903,444.0529403,509.8200583,605.5324808,637.3164468
"728",-5.742694,2.33212799999999,91.217359,102.148324,115.437134,128.377649,130.095638,135.738873,158.8787145,165.4044745,176.1994975,258.3972825,277.6179225,290.4430525,326.02670645,345.86546845,403.31884645,479.38049945,562.61403345,647.95199445,685.37480145
"729",-5.5616815,4.96591650000001,98.382308,106.557445,115.3933357,126.6738355,129.5233465,144.4376025,167.26448,170.444158,176.7375185,255.7372765,269.4109245,283.3591165,315.078755,341.39753,376.594635,460.0362005,535.0992955,627.725507,663.7780435
"730",-4.816115,5.52442699999999,98.39135395,110.36544995,115.53436195,129.68312795,135.07657995,139.38986295,160.11886095,162.73750895,170.23607795,265.10701545,273.51020545,282.26077545,310.60000845,341.10629945,370.49426295,468.83544695,533.25121445,612.57143245,644.17592595
"731",-5.2443455,-0.868302499999999,88.385966,98.830951,112.672506,130.909846,135.730789,138.844855,163.9327624,169.519734,179.7434845,267.0130495,274.5155435,283.6869575,305.5118095,333.9247505,364.294183,464.8250925,539.0875205,598.955824,636.7427691
"732",-4.370641,0.487582400000003,89.332973,98.215182,111.62434,132.264888,137.481434,141.043607,160.9524462,163.215248,170.783701,266.4526665,279.8500505,284.2622857,318.0117235,346.095915,386.620225,461.389347,541.4283285,601.57881,630.982803
"733",-4.8483515,1.26920049999999,91.9420025,96.3169765,106.9886325,124.6437285,128.1461715,131.6561935,158.2991185,159.1736635,169.5727255,268.567321,273.8317,277.791375,312.2819175,333.8478645,372.4201595,428.725559,522.454805,589.81710735,616.98001585
"734",-4.7878135,-0.500428600000001,101.393222,112.063207,121.6247224,130.564925,132.17983,138.012625,165.359274,171.697024,179.071251,268.531174,269.6098225,277.6051745,304.5567745,326.4797378,369.9302825,439.33718615,519.45116765,596.97069915,628.98888815
"735",-2.942188,3.308698,89.696383,109.813828,119.3674346,124.1262548,127.6313328,133.8531248,159.876031,167.9993778,186.9909978,267.0139778,280.7456518,285.5877248,323.7029688,334.4952004,385.0170988,442.8840163,521.3248763,599.5293322,639.6877092
"736",-4.29507515,4.09597385,90.78002235,109.32059635,118.42384385,126.20422035,133.50374535,138.51222735,160.19690285,166.89535985,177.70855335,278.20925535,289.83200335,298.26126735,332.73935635,348.00783665,390.94750615,472.36918935,538.98885335,619.07798235,657.10118085
"737",-6.27574265000001,4.56467135,88.59905535,105.39813335,117.90269535,126.71860785,131.94700785,136.51360085,158.04271835,166.75422935,175.99693935,274.04249735,275.98104235,281.96503435,309.34589635,335.29516305,386.28330855,445.09992905,528.92999055,618.66904605,657.67823755
"738",-5.9029845,5.42320250000001,102.277085,110.460615,120.574507,131.83487,137.86297,145.501812,159.5510385,162.8095745,169.7631165,281.1698915,284.8033795,289.8363825,307.09725,334.143577,370.237541,427.071337,519.2818658,603.0623898,629.9097548
"739",-5.8529055,0.993597000000005,90.7503915,103.3226845,110.8647265,125.1370765,134.2264765,141.7140455,160.0584905,163.0574985,172.7336515,278.693318,284.297996,291.402005,318.245177,343.901288,395.1920925,448.1328725,527.0709775,621.7161915,648.7245882
"740",-6.3308245,11.7928255,105.106757,114.736604,128.086589,137.937417,143.049827,146.1323743,155.4556775,157.3455385,166.7668055,262.9406035,276.4315395,280.4809995,306.2218525,328.4599535,367.491309,421.62947,520.13215,623.8895615,649.2712574
"741",-6.74965,6.52493799999999,87.9024535,93.1477815,102.6927425,115.6652835,131.5801885,143.5130845,157.036137,160.105012,171.853864,253.596199,271.644261,280.13023,304.0607855,325.9834835,371.3579835,433.8169275,536.8252165,628.5673225,652.9396125
"742",-1.54644045,16.08821455,79.23078805,87.47760605,102.92722555,114.81377905,125.50604405,141.94418305,166.58730705,170.84993805,189.33562405,261.058465,273.39297,287.3601532,315.232567,336.632956,381.1746,450.3361035,534.546739,630.8774555,660.7169915
"743",-4.8130355,12.4412495,82.45969865,94.44035365,109.05849565,124.46987365,130.81308365,141.87395265,159.44705765,161.18813915,175.13699315,270.25651465,278.70248465,287.11601465,314.67116165,333.72989165,375.66935065,460.07974065,541.53372165,637.64398915,661.59097015
"744",-5.8217685,8.7738465,94.890297,101.859507,111.5688962,125.7052755,132.9159005,138.7254105,158.4446275,162.5409725,173.6285105,282.0078855,286.8860295,289.431172,309.0195005,339.02608095,381.53800595,444.27493945,522.70048945,597.33545745,626.78664245
"745",-3.77794545,11.19624155,87.56895605,91.56694605,99.45389305,111.75751605,122.57652105,130.91410605,158.22966405,162.25364505,177.96851105,274.61072205,284.46607305,292.40708305,309.65056205,332.55181105,368.87603105,432.35035205,515.19888105,576.85540455,606.37749055
"746",-4.3435685,5.2931045,89.5751545,95.009871,101.006802,116.411778,128.311053,134.8540435,161.8233765,163.2593645,178.6965115,266.712136,271.53895,281.504366,303.386903,329.177494,370.680282,431.5195705,524.7145325,601.3793295,630.39975715
"747",-5.3236755,5.9622285,91.716419,98.151793,102.8549255,116.4185675,123.0428525,131.4871455,163.3545875,172.9940785,183.046634,272.3343525,274.1761125,282.4678605,308.5676165,328.8846021,361.5508398,428.5154715,517.4960475,622.5125745,656.7435045
"748",-3.478843,0.662277999999999,99.50765395,101.61618735,110.41377445,123.58691445,128.41091745,141.14467045,162.46331745,166.44899885,177.91450845,261.82510145,270.81770245,278.19795245,308.38387845,330.34349845,367.27952695,460.72750795,521.62484345,616.79087045,654.54232495
"749",-3.313453,0.231818000000004,89.991585,95.8277283,102.8609575,116.8648615,125.0170175,134.8709565,159.3478525,162.0011858,174.803687,257.3024955,265.6310555,275.5765555,311.8926445,328.01887445,368.18424995,442.49180895,522.42941595,593.49140695,646.07104695
"750",-4.3236385,3.4606595,89.172077,97.079972,106.361364,119.413792,125.574782,127.857842,161.810398,164.860102,175.0176965,249.636042,261.023999,269.952698,306.374574,331.65111,384.876934,455.037296,533.1491933,601.8471445,632.5546475
"751",-5.421588285,1.63995171499999,82.010982715,101.704450715,114.587827215,126.808936215,133.929156215,138.018657315,160.081236215,161.724941215,178.131743215,254.639170215,263.439787215,277.651025215,309.143825215,336.585018215,385.041785715,465.795706715,525.917967715,619.547566715,642.932290715
"752",-6.251293,3.45906,94.354922,107.256342,113.854357,123.885197,130.297707,137.7070932,155.6526195,163.6057185,172.4879775,259.6216805,270.4184715,283.4162155,314.6598819,328.415058,369.990512,452.591717,525.042275,610.9278955,631.6087935
"753",-4.458379,9.51714999999999,96.135926,107.655007,115.839497,127.247253,134.302303,142.203521,161.8981055,168.7346755,177.4553505,256.8652405,270.6861485,284.7101605,308.5352545,327.4066795,364.4575275,432.7493655,518.5419745,611.35190895,640.06089545
"754",-3.03739195,4.49184605,101.23995155,111.06757655,116.39720505,125.32805905,131.61146305,138.75201305,163.11158655,173.12866055,188.30743655,263.04683155,282.77434655,289.51001255,316.06661875,332.54877755,382.74881775,448.58654055,528.76954755,596.78529705,633.84505725
"755",-5.7201655,0.528819499999999,101.8966135,108.5892985,113.2146598,119.5392108,125.4563588,137.6130348,163.2792858,169.9230008,184.2407213,263.1076888,272.3753318,279.2640828,309.2907448,327.5222243,370.0039923,439.0322753,533.9168533,615.2139088,658.6474108
"756",-6.276383,-0.202866000000004,88.6162275,92.3937585,100.3212754,109.952159,116.977993,129.347955,160.182959,165.365351,181.070709,269.763604,275.561584,279.910119,319.675386,342.485402,378.637794,436.042271,531.6760515,601.449895,630.8347815
"757",-5.446348,0.139610500000003,87.6055445,101.9187245,111.2747715,123.7776425,128.8740745,137.9757925,159.0353355,164.1803145,177.8985875,269.164732,278.239268,284.432957,318.572634,328.314338,386.3938645,446.131205,530.890065,594.7552615,635.9007085
"758",-5.66623800000001,-0.592938100000007,99.1175615,110.5863865,122.4877035,136.3821765,139.1029645,145.095332,159.0076815,164.2263845,176.3289765,283.0362245,286.5410379,289.5602075,311.5257075,337.9399685,375.2024445,432.9309165,533.9902435,598.6362755,634.2523405
"759",-4.20374700000001,1.0539445,102.5018525,112.5607575,122.5697585,132.6797425,137.8221625,143.329317,160.5398265,168.5670675,176.657939,281.930029,288.5660215,293.3395365,324.1935006,339.208129,369.665046,437.516244,527.071542,593.113971,626.4411432
"760",-5.67242850000001,-0.175226500000003,87.2519895,91.082668,100.884572,117.545556,124.897745,135.5290744,161.14809055,167.11117655,178.35359855,276.45465705,285.62792705,293.33435225,321.58467805,334.29167555,370.29870105,436.32548005,526.08289855,600.3891657,632.5309657
"761",-6.9859815,-0.867188499999997,101.95687,109.353557,117.286498,132.2926005,133.5725159,138.686083,160.28849,164.713362,181.267712,263.257509,269.518889,283.784587,316.824025,333.049126,371.8690085,456.4230955,527.11247595,593.09031495,618.57166895
"762",-3.4115366,0.7102284,90.0428765,96.2144035,104.6045615,128.7870395,135.9166035,138.9988855,157.349579,160.661429,180.423018,262.3232435,277.0088885,295.2579765,317.8105285,336.9553465,372.7278561,431.141557,509.51185245,582.35055495,603.29379495
"763",-4.37485599999999,3.706792,100.152576,105.196576,113.401016,132.470831,140.677556,143.2128852,160.567444,163.493691,182.888837,271.088484,273.727885,282.571338,313.632021,332.448681,358.9994695,435.947362,521.239502,595.5885851,618.7690041
"764",-5.05573399999999,-0.795647799999995,87.97338,92.098455,100.901132,115.480552,121.056479,127.830455,157.868378,161.822568,174.70681,279.919083,282.220621,290.795039,320.504032,336.157272,368.808822,440.160884,518.1000745,587.9883705,616.716496
"765",-6.244488,-0.231299000000001,82.4575345,90.5216468,97.2735265,113.918779,119.297575,125.1916075,153.6329245,158.3993915,173.7467815,267.8296015,275.7613365,284.2334285,315.9500785,337.8918345,376.505709,454.503797,527.4349615,600.3520645,634.3708575
"766",-4.6728395,0.621908200000003,89.036716,96.570231,111.889231,131.3849675,136.4518085,144.1390265,163.2998015,172.126777,191.590365,264.1899265,275.0579165,288.3322145,313.4624865,329.377649,374.47031,448.6648995,508.6659375,608.209881,628.54325835
"767",-4.46858019999999,0.475805800000004,90.8109138,95.9785128,104.4373463,124.6048173,128.4908083,138.0038153,160.7532253,168.2700993,190.0121463,268.0505854,283.2259814,291.9335054,314.7525956,342.0955939,384.8758349,434.1504629,522.5994219,611.1360794,637.1486879
"768",-5.343113,0.443312999999999,102.891293,107.714165,113.665386,126.816114,133.715344,138.291501,155.597371,165.0704345,177.5380235,261.0550535,285.0212935,294.8895415,314.859812,341.5809775,387.603077,453.027633,516.4871045,604.5928715,629.9100164
"769",-4.0101935,0.753616499999998,88.9526025,96.3036605,101.4588825,119.6953575,125.6877875,135.7664165,158.3023185,162.0618545,175.085492,264.7337325,279.4725735,287.0134815,308.8060235,326.2960995,366.5204954,428.8280545,509.3442093,588.4289218,625.0373431
"770",-5.586955,1.90218099999999,87.9063175,95.5368555,104.7647175,122.2969555,128.7201575,137.4333995,161.3752867,163.4088233,172.923862,268.427322,276.716487,285.548272,304.4929498,341.621413,378.634312,445.444382,525.1457215,601.45018,628.329822
"771",-6.0535205,-1.1225515,91.413218,97.008707,108.063904,121.4776235,130.2742585,142.3815295,159.9289147,163.2521117,172.5628247,269.8402407,275.5331237,280.4934907,308.2395575,326.1357242,365.4967602,431.0774457,536.5814832,614.1041702,648.5186452
"772",-6.04561195,0.295269049999999,84.00926505,87.42252855,99.90233055,113.61355555,123.26963055,136.31470455,157.82776455,160.81587955,172.37500555,276.33929355,288.14459355,292.29797955,322.36006505,340.48570455,385.43520055,448.16498325,520.24362125,602.34579325,633.10992025
"773",-3.7136615,5.5308835,101.8202205,110.3572555,115.5290515,128.3171155,133.3793621,141.4737855,161.0566155,165.5055705,180.6341835,277.325462,283.720282,292.181332,316.268306,334.4997035,385.7677415,471.3134545,529.8360485,606.4642865,649.3928815
"774",-6.700961,2.026349,94.115324,104.638542,113.152082,122.739809,125.5652104,131.4447265,155.367465,160.91833,170.1138705,276.2244505,278.9591405,285.8234605,315.0225055,328.110363,368.073335,450.067363,524.5868026,594.26454805,624.68705355
"775",-5.0678785,0.468631499999999,104.6892075,111.2477727,115.718634,123.6651275,128.7126945,133.1667735,162.2603165,165.492496,177.307013,281.780308,289.604499,293.401026,316.262152,341.762794,380.87942515,441.80023515,529.62527365,594.05879565,621.26001865
"776",-5.088051,1.265648,86.912958,95.901853,103.617645,115.651393,128.968443,132.7133555,158.9187345,163.9493495,177.345602,272.7967965,288.3870185,295.5008585,322.5236965,344.1757515,366.7038596,434.190538,516.0976605,583.639429,613.926907
"777",-6.7781575,4.2176835,83.519209,94.022231,106.330898,121.355009,135.446591,143.064929,169.866755,171.404267,184.1843765,272.909675,286.18971,298.143715,319.5853806,333.7616165,372.4682235,431.7802415,522.6855575,611.4843265,643.6519485
"778",-6.717769,14.122181,99.2949592,105.9353476,114.5350542,132.2063952,134.3604406,139.6069772,158.3427332,161.2956342,173.8357432,265.8321187,279.7151687,291.0563457,308.2100832,329.4863662,359.9014817,425.5083957,516.9640392,583.9819297,614.4860159
"779",-6.5959125,8.4985915,89.447717,97.505521,105.297188,116.912722,122.467296,133.305564,162.588176,167.423617,183.9133685,281.4287695,284.9622665,289.9773225,315.7931545,333.0960175,373.5485345,447.7383065,525.3646595,598.7928795,645.2365717
"780",-4.452604,3.328875,82.251356,90.697717,103.953487,124.723061,128.494541,136.690021,161.6856975,165.2671351,182.5690385,284.537929,286.84963,290.747061,309.423479,331.605387,367.144182,455.721697,524.7824485,634.791363,662.487314
"781",-2.075897,5.90164,99.636032,103.5380162,109.12575,124.5635515,127.0795925,132.4180155,157.3061635,161.5845775,184.8393915,279.697342,283.691906,289.269048,320.956857,346.969578,390.286562,469.219457,538.036666,627.5714055,659.7991048
"782",-4.7347975,-0.328826999999995,101.2294965,103.8827982,112.4052705,131.8481835,135.1643735,140.1839385,157.131074,159.660772,180.969207,261.180947,264.224313,272.142629,300.3828885,324.7959105,362.419522,431.7673,511.2191695,590.2088045,620.6638785
"783",-6.1296495,-0.227809500000007,97.94364,108.496371,120.6133475,132.1231685,134.0985515,140.7195115,158.8249135,161.3317835,180.1970885,269.10263045,274.26442545,277.66449945,317.78733995,341.38711895,386.26338445,445.68060695,530.06392295,589.76960245,640.19196845
"784",-3.9847125,-0.382831099999991,97.887777,106.171784,126.19533,133.9898915,140.7276535,147.3294495,159.9869195,162.1419285,179.9518735,271.8362695,280.9764835,288.0003275,332.6703545,341.3198325,370.5725725,441.8649085,529.8115375,596.40627,627.4709335
"785",-3.3008875,3.5681545,98.258822,105.657109,121.336777,134.589727,140.153371,142.507952,161.110295,163.279973,177.756002,261.3945685,266.1451705,275.6381825,314.8981785,337.163937,372.524514,435.203354,519.997422,595.5334945,633.5101065
"786",-3.520317,5.61216399999999,93.029361,106.142968,118.2274405,128.119815,134.296515,137.169626,154.606633,161.983841,182.17944,270.8278405,275.6679295,280.9354115,317.764405,341.65755851,370.02662635,437.75670935,519.98920685,606.14355935,633.73745585
"787",-4.746105,8.4621,90.6770401,101.2570791,113.6424001,134.10078875,138.69504775,140.64089275,160.07646525,166.58329925,178.42243075,289.89884925,293.63691025,298.42818725,328.32416925,346.81431655,377.13886155,457.20524605,523.47227905,616.25269205,655.30126665
"788",-2.19468799999999,7.491962,96.0619365,98.7167445,104.4140595,123.0713595,126.7310995,132.0058295,163.9234645,173.4860855,179.636256,255.6582675,264.1645245,272.0304775,316.5871635,331.622751,366.7859298,439.209834,521.2799685,596.626934,635.852602
"789",-5.1236445,2.48708550000001,92.7170395,97.8907334,106.6867675,121.2685175,126.4781305,131.8555975,169.9488195,178.2157035,187.2142055,267.8003905,274.7471175,289.8454955,320.0502405,335.1779705,369.1669135,454.268083,539.4808015,626.70805415,661.48968015
"790",-5.194281,4.27928100000001,89.127422,92.8235484,100.2340175,111.4262575,117.0598955,125.7675375,159.0421405,168.1178851,175.520662,260.864076,264.898253,276.070263,301.594242,325.6012935,363.076305,427.354763,507.519216,587.854751,622.4872185
"791",-4.682565,5.631684,103.6102755,107.4655375,113.840297,130.002742,133.96918,138.890857,160.481072,167.754687,177.644634,271.2672905,276.4024525,279.4779393,303.784133,333.110056,373.886626,452.577591,539.9723385,603.4334265,644.6936405
"792",-5.98372215,11.41433085,100.36752485,107.74178685,116.10815485,128.84127485,132.84462885,138.09258785,158.06337035,163.27244135,175.61319485,271.68857985,280.85619885,284.13237835,312.04196235,333.17169035,377.14048835,456.96152635,531.59941585,593.25687445,637.56198845
"793",-5.903459,6.456124,88.492927,98.072419,109.880395,126.401795,132.008712,137.388925,161.106076,166.459645,174.5950705,271.003559,276.0024719,279.7014525,310.9936869,329.9209119,368.7542984,435.0552364,526.5292564,592.6502579,616.8765309
"794",-7.78511400000001,8.50947100000001,98.8663785,104.2149445,113.9905335,128.3533065,134.0508885,140.8309295,157.147076,160.127042,174.039741,274.117515,281.5036687,283.0084867,314.7398542,333.080859,364.421408,438.917744,525.1738845,593.773013,621.991549
"795",-7.73922199999999,9.228047,99.201527,100.8723687,116.4054415,136.2310815,144.7888855,149.8419405,178.8256575,182.581456,191.302285,266.471835,274.295185,281.538646,312.9593312,333.7948415,375.7834255,442.982242,518.350252,581.6874965,609.874791
"796",-6.8735215,8.9245535,98.1158265,103.7703554,119.8181355,129.1061445,131.8906195,135.6504575,158.4972445,164.3193565,173.3112465,249.4642615,255.5775995,270.8408815,308.4231645,325.0719745,363.482839,432.343223,531.5518985,597.7579465,620.762855
"797",-5.1580835,9.2060265,96.2400535,104.49789,112.9996855,128.0254325,131.4541135,138.8136145,157.954652,163.7265747,173.8416675,276.39862035,279.12346735,283.17160735,316.17206035,337.93103535,377.29503635,444.86881535,527.51975885,597.85726835,619.64214885
