"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41"
"1",-12.74029,46.773915,79.659908,114.954488,150.155195,159.916695,168.846729,172.291491,176.981705,191.395535,203.003995,253.497335,270.992222,291.44571,303.686651,309.929927,321.258145,330.031825,376.571661,392.3290225,439.6707955,445.8049315,447.19202706,454.1951402,459.4878712,483.7472212,490.1806612,497.2777392,500.7819162,536.3592962,542.3598662,579.4997312,594.1782212,613.1955732,622.3426442,640.8714422,644.7917452,663.8493292,707.7422642,734.5339622,775.9259962
"2",-16.6306466,56.833288,104.563481,155.565173,182.611133,190.520495,192.289383,198.794429,204.057328,217.000148,226.0354785,265.8471535,277.2595385,301.7340165,322.7614505,329.2146725,341.6658335,353.9327315,380.1609045,429.0962985,458.5445275,460.3596313,460.9011665,467.5080265,472.3044505,495.2986745,508.5726445,520.3449245,531.0344095,554.1041495,560.4925895,594.2583155,607.7837645,625.6499105,633.6901745,647.1873245,657.4022085,667.6398915,725.6197535,748.443297,780.096109
"3",-17.685572,65.547386,119.420508,157.65172,171.879735,183.252045,194.682088,197.690178,205.921045,210.992132,220.17228,268.150285,277.769052,289.86075,311.806086,321.920982,332.103681,336.657645,384.285085,419.65441,454.96023,460.716124,464.403548,476.03979,480.983084,497.19818,504.67739,508.527054,518.42185,531.982344,536.94372,569.582885,584.813213,605.811899,622.382705,630.4876945,646.4940785,666.0641645,689.6947265,719.9390555,773.5168215
"4",-15.151475,53.794416,129.4278865,165.5039965,184.9420815,195.8168615,204.4329105,206.6395855,207.833789,215.535169,230.597019,258.792844,279.7141565,300.3318865,326.9066005,349.0656985,359.0441455,364.7145415,396.3472245,436.8428255,488.3676705,494.4174425,498.7051275,501.8652825,510.7306765,517.3902415,522.8277565,529.8298785,534.4725965,552.996996,557.299586,597.089339,615.172895,626.1434704,629.5576005,639.1948075,652.0542235,673.3643225,707.8179725,734.2208175,771.1381925
"5",-21.537754,66.320875,125.0754995,165.0264665,198.5146215,215.6258035,219.4034915,225.7460335,230.9394665,233.7002605,244.7364165,268.4827815,279.2351865,295.0948765,322.7968865,328.9961415,335.0990215,345.2823615,385.6495515,439.7008615,482.0950765,485.0563485,487.1966705,493.4409695,502.2801985,510.7446665,517.7342215,526.3308905,529.5170615,551.3536195,552.9367895,584.5797485,599.1935265,611.599201,629.066507,636.703616,641.836101,660.3805786,698.2236765,729.6785115,773.5995255
"6",-12.674623,60.69314,127.421895,163.959538,175.155275,186.344675,194.676035,198.711475,214.184265,219.189566,227.553669,276.25264,288.032775,303.549365,346.109085,366.285119,371.29361,374.792142,403.040559,434.147403,476.530301,480.775653,484.395485,496.162523,506.578562,520.417486,533.094616,539.16939,541.832008,556.992956,560.382038,595.150971,607.214863,620.097994,633.727553,646.177448,648.244462,662.931166,710.764649,741.737618,769.968639
"7",-19.002126,44.3027,106.323191,145.739806,168.038866,179.334446,190.001643,193.512943,222.652911,227.127637,238.203671,268.338621,283.795271,303.524671,325.859425,337.732227,346.237982,352.485306,386.7307745,418.0813135,473.6583135,480.3659235,484.4965825,487.5371345,496.0527285,506.7591565,512.7607985,518.5409475,524.4822625,539.902968,541.503471,567.40927,579.824307,605.457967,625.404102,633.169957,635.076508,653.783897,689.553946,735.162617,753.0128855
"8",-18.26376,22.984537,77.294136,148.426844,170.809236,181.521297,182.760897,185.983961,212.697591,217.12031,227.257216,269.781876,283.599861,301.472301,321.47488,325.353098,336.270435,339.149961,382.55446,433.913636,488.528126,496.326254,498.4946736,500.077102,505.879846,520.020374,528.686581,532.661334,537.180171,555.030672,558.843775,581.0012184,592.58938,607.219477,613.476845,617.11698,621.964211,659.181745,700.551885,745.03247,779.168607
"9",-9.845658,29.427778,100.410022,157.970704,178.269987,194.69023,197.845737,200.673725,218.742517,228.102263,233.134603,269.630842,279.14608,294.509467,319.218847,324.085439,328.538374,331.873722,377.2176915,412.5866167,460.9089855,482.4692255,485.7746655,487.8300025,494.1637705,515.1839475,522.3943705,529.2529055,536.9042555,549.0354128,552.3936928,574.6270628,591.8264078,620.0975228,630.7615428,641.5227678,648.9887298,660.5273846,684.1345643,736.6874643,763.2666453
"10",-28.571901,34.264823,84.72434,141.455165,159.887875,167.921575,170.644962,177.25879,198.74124,212.53821,223.377158,278.14277,287.532005,296.840833,332.610339,337.183774,343.645346,345.088254,406.119512,425.7132655,469.4898155,472.0822655,475.4374695,481.6755755,495.9405355,515.0977015,522.3431455,531.4293405,537.5897655,548.6296565,551.1150905,574.3746655,589.0823655,625.0283505,637.2751495,642.1421255,647.2147475,666.9609515,696.8487555,738.3943285,755.131835
"11",-19.477802,49.531415,120.415965,161.383327,173.883115,183.253809,185.738597,189.912645,198.675245,214.584155,219.071465,268.379975,280.820725,294.598753,339.843151,343.854866,348.15565,353.923362,404.769723,449.4184414,495.1340425,507.7074825,512.6173557,516.653525,523.802469,545.575264,554.255584,559.192554,567.782694,588.697019,591.370668,615.177189,627.502644,642.974598,650.951895,652.310441,655.147612,669.331186,707.740038,743.184819,757.229424
"12",-22.634071,45.491953,112.237704,147.393557,158.470245,167.846849,170.921594,176.20351,189.13027,215.36125,223.07932,269.018305,279.56903,297.656815,319.867893,328.735772,332.342656,336.53576,387.276093,451.373981,486.5941415,490.4711915,498.5109295,502.3295175,507.6386455,520.1445815,525.7221515,538.0656265,549.0712815,565.3412825,571.5271165,597.310177,611.942122,620.887873,627.367014,632.005656,635.66832,652.867601,682.808137,709.948084,738.958298
"13",-25.263445,57.50087,123.76288,160.415116,169.206215,177.642755,190.9027993,193.4708565,204.3712365,226.7141245,239.5665765,283.4811665,290.8021025,309.7887465,330.0427249,336.3724355,338.8677515,343.3912275,405.7780775,460.1354685,503.3797325,512.2870725,518.0214605,525.4916575,533.8126875,554.8699475,565.9762675,576.1219375,587.8387575,601.2595045,602.9578775,632.0574125,663.6263605,682.1382375,684.8763835,694.4096125,697.7300575,715.0300935,768.4324275,835.67902,862.0191441
"14",-8.598874,61.572919,124.221846,162.615732,181.241517,188.021337,193.089069,199.634577,207.887817,226.299517,236.261727,274.954537,283.27511,307.228734,319.926657,334.231577,347.664024,348.855654,393.074186,446.0716345,486.363312,489.982507,492.733909,505.844753,516.076407,534.108567,547.009237,556.810767,569.119847,599.931502,601.860101,633.866222,651.705499,663.216328,664.7001805,675.8378045,678.3630975,690.6137335,723.4773345,765.0878855,781.6127495
"15",-10.480685,43.844746,108.996932,152.029654,172.8733935,186.0663435,199.6331635,204.0858315,207.1314985,225.7374415,231.7057225,268.5061535,277.5464815,301.1082535,322.1813075,328.8137935,333.8593235,336.8668975,380.0087685,409.536538,448.407263,453.219988,455.785407,468.954903,483.412343,496.357243,519.685683,524.654059,535.897004,546.437859,547.349201,573.053274,602.606074,616.798964,633.097529,647.224149,655.614379,669.722866,700.948223,735.705771,760.47427
"16",-16.327285,50.387345,108.9591952,167.157907,177.932333,185.111747,201.368367,206.373619,207.405087,230.481094,237.483542,266.794787,285.289703,295.169144,321.723917,327.804974,330.706337,333.283199,381.089899,435.879289,470.851269,476.409845,480.988577,487.37494,501.582209,514.773493,526.636559,531.712773,537.563799,541.90914,542.632539,576.308434,610.38564,624.039066,630.065564,643.255609,646.488713,656.740087,690.999936,739.329954,775.661016
"17",-21.103525,36.383552,87.037565,156.2481,171.281242,176.48605,188.473712,190.704072,198.74389,221.1816007,229.1748945,260.439658,287.458388,298.220644,328.408428,331.9600655,335.2005815,336.4889895,380.5411906,424.413223,474.662403,482.410711,486.906801,493.780666,502.183003,523.387513,536.3542785,543.0517735,547.477209,553.8554505,555.6728445,585.5206415,597.6610425,615.7395695,622.6762817,636.293876,647.648596,661.388644,693.699701,724.843274,750.557437
"18",-13.214553,42.0811385,108.77763065,162.93078365,185.19559865,193.66137865,206.77738865,210.86862465,224.18338865,235.42806865,241.73986065,262.35369415,293.34819015,305.61128915,322.27582915,333.43746415,337.68900065,342.58480465,377.39390265,413.79887015,453.19856915,466.88334515,468.59661915,472.33086415,478.92650305,493.54901865,505.69789365,512.77072365,518.55805865,543.03169365,550.89394865,584.55597365,600.30277365,614.03536715,616.00115865,637.74598565,640.29741865,666.61242565,709.56569965,724.65184865,742.09869065
"19",-25.33756,22.964923,62.437215,119.9352,144.046185,153.642665,173.281425,187.718345,209.723965,226.744988,231.392013,252.673987,276.071903,293.930293,315.27016,319.4135,324.481872,333.991412,370.076953,407.872732,447.0407545,453.7823215,460.0683015,463.7258955,468.1972585,481.6275645,496.7894745,512.1240045,524.7884545,545.0140815,549.1283095,579.4153313,612.8321205,628.4536785,639.4876635,650.0072735,656.7947185,680.4695785,722.068688,759.842608,796.826304
"20",-22.1317633,34.0996767,76.5713367,144.4155817,169.0610567,173.6932827,176.7841167,186.7814567,208.4586967,221.3719667,229.9068067,263.7509817,294.0998687,306.4928517,329.1261037,340.5844567,346.4930597,349.7297157,388.4281152,421.5086872,447.9631647,449.9619745,450.6581012,457.3339772,463.7705042,474.3302192,486.8481892,511.0586202,515.7030292,541.4517522,544.3014732,564.0424432,584.8449452,606.6365802,620.5578462,628.8449552,629.7815497,650.5562477,685.1795127,718.2243077,752.1144047
"21",-15.818046,34.7472765,112.1302915,156.8315315,182.0189615,189.5913215,199.7627515,210.1290555,214.8356865,223.9290955,226.3082525,252.0285515,269.1841675,281.6047715,301.993872,311.355868,321.009217,327.628083,389.8985635,424.3130025,455.0046825,461.3586385,465.1614835,470.9543135,476.0358505,482.4646735,487.4938425,519.3067425,526.5168625,538.5111295,541.3876275,573.009791,593.909563,620.3332,630.682794,638.700708,641.437365,663.225653,703.074458,729.281568,746.076532
"22",-12.778386,39.185609,104.913729,148.014681,171.638769,184.659039,196.598739,200.544605,206.928324,218.409964,226.411525,243.2439215,272.4173115,295.7854225,309.5459265,320.3606215,327.8300715,336.1384615,387.9895775,429.6693325,461.0755825,473.6432705,479.0129095,483.9833825,490.9551855,496.2011945,501.7973925,526.3090225,535.4277975,552.8223425,560.4112625,594.8487365,606.3394975,637.1523775,640.4800935,645.4635995,649.0039345,666.1238345,709.6876895,748.6019584,760.772663
"23",-15.266266,37.358353,115.570695,159.1465522,183.063139,189.075679,192.418399,201.960979,214.396129,227.064743,232.956549,268.555544,284.536008,314.791834,319.145029,321.759959,325.47027,329.222806,377.433215,439.407016,478.1400665,482.4440715,486.3744295,490.5037415,496.1118465,502.346624,508.51011,524.489335,531.77408,544.978805,552.100972,566.2119115,586.0704215,613.2988415,620.86587898,642.29076085,652.08996085,669.31246265,705.17724435,726.65182435,745.23132035
"24",-15.993875,62.690815,145.161763,177.606436,194.582078,197.851063,199.822939,202.472423,217.504433,224.159523,230.011673,271.927678,283.804039,293.909738,304.831828,310.01724,325.829423,333.431161,371.10433,420.429225,464.8414045,468.7572295,478.4746395,487.7229345,494.3033985,499.9622885,505.0779495,514.6892795,530.1557795,539.5297905,546.4853245,584.8106045,594.7170445,619.3928265,629.7018995,646.8402645,651.4277325,668.4484095,701.8483605,725.1873745,740.4325395
"25",-18.447096,54.384138,138.170403,177.49308,190.128706,190.97058,193.264426,197.791074,216.958768,225.190443,233.976418,265.589368,276.583038,288.568978,306.5712658,311.65437,325.75153,338.347432,370.722623,418.09841,456.4581435,462.0427285,469.2403805,481.4110855,487.1280805,490.8831125,497.3724185,510.9429705,522.8281785,548.8523135,559.0722345,582.2108385,596.7805735,614.9777335,630.6108445,647.0645185,654.9483065,670.1107315,699.0773645,734.0785785,760.8818275
"26",-19.189805,38.959375,113.54375,172.072271,186.162417,188.190221,191.858712,194.431486,206.182255,216.929035,231.056735,255.095345,263.393375,280.93221,319.84385,328.683124,338.68247,350.72837,377.448618,436.158834,490.945485,492.7704185,498.8622495,506.4181175,512.2957165,524.4908805,531.8168165,536.4557735,542.9229315,549.8446755,557.0806915,574.3836405,596.233088,605.677185,626.672615,637.62936,647.47705,664.694313,708.871451,751.850905,776.615528
"27",-5.649757,73.450355,137.751305,197.704529,211.006316,214.13793,219.709609,221.090641,227.585985,238.64591,247.727942,266.498875,279.301701,296.54546,342.32949,354.2859835,359.9963055,364.1415775,391.8929075,423.5669775,479.3800735,488.9333635,494.4197135,496.7236275,508.2264325,516.7406165,527.0833735,533.5165765,544.5316785,554.2389955,559.8378695,574.4988075,594.6401905,603.0511845,615.4707855,630.1200255,645.3790255,661.9039515,697.4909755,732.9063965,755.9174305
"28",-12.740812,77.30261,139.74235,180.615587,196.143971,196.573252,198.431203,201.951389,215.397902,227.598242,232.633912,251.334337,278.003255,309.786007,327.967787,337.5327465,344.0738495,351.1780465,377.347743,404.3617295,449.9020955,462.1311035,468.8492605,472.2888865,480.0481865,496.0683305,503.6763855,514.9717405,524.5171405,550.0065635,551.8481095,578.8723985,593.4242155,609.6842755,616.885356,627.348577,635.498277,647.838439,674.805428,712.494206,740.707756
"29",-2.132254,86.994422,129.834891,179.9134855,194.6973065,199.1056575,201.7110615,207.5230055,213.4160655,224.3928055,234.6860685,273.9558755,302.3890675,314.0466755,335.5193505,347.7163135,352.8195105,356.0653385,372.4548335,412.8006185,455.9868405,458.6998495,462.7558005,469.4659605,472.9187705,482.4673505,487.5645705,496.4057545,502.0994505,538.8867655,548.8876605,597.7837745,605.3342935,633.2671295,642.0992915,649.5854155,657.9967055,666.2265755,705.9276105,756.3798305,785.8779526
"30",-17.893374,68.72573,122.5330405,187.4077895,205.9483025,210.8922145,213.4595655,218.1536735,220.677799,225.986712,233.950579,272.079854,280.839641,299.534842,311.4340562,315.01149,322.625937,333.5916192,376.7726075,428.5655965,454.4635675,455.8491275,463.1990975,468.9995675,477.2659565,492.7968625,501.7972475,512.6758745,516.4189675,543.820694,547.941106,582.419376,598.511226,610.2373533,634.0572525,648.4234025,652.3468675,669.6919705,712.7233875,749.6147895,782.0652745
"31",-9.377893,77.393225,133.707119,185.457763,205.810701,206.624771,208.112975,212.311803,214.968003,227.714363,240.270783,274.272278,287.49457,301.031246,307.562471,314.118978,323.091891,329.581675,366.591096,400.0054332,429.6822975,435.9565535,447.4443775,453.8426125,457.373864,475.810634,485.677234,497.559671,508.157959,534.345973,538.164203,563.414409,582.249744,597.393684,627.104434,635.596024,637.935388,650.2620166,676.296075,718.458342,751.16446
"32",-25.704955,49.58384,110.330851,147.51169,171.897982,173.43891,175.89671,184.006738,197.94906,215.22921,234.24014,269.756185,281.197177,292.778876,315.382818,319.499094,321.920984,326.827768,364.689773,384.050743,437.026373,440.96169,447.334883,458.684303,470.888068,498.880388,509.614788,517.330153,535.443268,556.2493636,556.863233,585.109886,611.716616,629.419124,644.154402,651.667651,656.816701,670.41507,696.473855,725.100219,746.779629
"33",-33.77279,48.865635,97.1568585,152.638905,175.029274,179.82786,187.23734,193.937492,201.4434,210.64936,225.35112,252.4270425,276.35207,296.125952,308.283554,315.555293,328.29699,331.756616,376.114791,412.987439,452.644459,462.432729,468.665714,485.183824,497.068954,519.272659,524.039167,531.880797,544.198357,572.138122,581.67548,617.987527,630.170908,639.556087,651.635639,658.468332,662.296143,673.987931,711.233612,742.0766975,752.0524205
"34",-27.292209,52.793299,110.66558,159.833241,185.638204,199.201061,204.361929,218.487951,223.663924,232.237314,242.509628,267.289799,279.458337,301.063957,312.550709,322.023114,343.996257,351.393189,395.156934,433.6033945,460.3764145,463.3127745,467.2946345,469.5638695,480.2261145,494.8323595,507.9505745,517.666557,536.059067,554.2945825,562.9596445,593.25537,604.288845,626.53197,634.866716,640.493645,644.671465,656.825801,685.038338,730.630205,754.579263
"35",-20.517154,49.654045,102.787668,155.012277,179.348518,192.636538,197.465064,200.937246,211.429733,220.663658,230.044713,262.4827215,276.8396625,287.4334565,310.8083215,323.2818985,337.2925715,340.3535655,384.422559,414.6376395,448.1589945,449.7777625,452.5666385,458.9361195,465.4539195,475.1843145,480.7678045,489.8629245,502.6872045,540.5933145,548.1328945,579.5830125,593.6032565,608.7305815,621.0075195,633.2958695,635.5612535,665.3625045,700.0903595,742.9619535,763.6244465
"36",-15.957397,44.241559,123.831799,166.5714,189.755015,201.197776,205.47072,216.23196,230.37933,236.69847,248.42368,268.37555,282.937579,294.268625,311.905009,328.139219,341.964369,347.624009,373.8236637,399.5242795,429.4662025,436.1504275,447.2485375,454.2398865,472.1557225,484.8535105,490.0127475,502.4024855,511.3413875,537.7063125,547.0784125,579.5524915,585.7286015,603.6348945,624.0126525,637.9342825,644.4191375,669.6711375,729.08455,768.4605305,790.4185786
"37",-2.42671,57.200856,123.639272,158.678085,191.573865,193.437355,194.792451,204.161355,218.457575,222.7460585,229.6168925,251.6782185,266.9595275,293.9442245,302.1120235,308.8236835,311.5367665,325.2580785,374.1899875,413.1646035,460.0580985,465.6026935,472.8235555,475.6502855,492.2121785,511.9629985,521.6847485,533.8465095,543.2556535,567.650976,574.092196,597.527555,606.918826,614.271434,629.323506,644.312746,647.159501,665.480216,700.791419,732.406137,750.707777
"38",-11.144575,38.638609,108.8986459,154.1981315,186.2858515,187.9121505,190.2994315,202.0499915,224.4991815,228.4298489,232.9488095,264.5772405,277.1636835,304.0764495,320.1965305,328.0616765,332.5724275,337.6124155,402.8172255,427.8806535,472.4143055,476.1094735,478.0489835,482.1743355,502.0142655,515.6796755,520.9159705,531.5814605,534.3746805,547.6366705,552.3287825,581.8949515,596.081297,607.611488,633.268967,644.212937,654.2044388,665.9230905,701.3277449,723.789837,745.101768
"39",-14.332046,23.297815,115.843773,172.41539,200.786025,203.348584,206.71446,213.269976,214.37864,217.927238,228.52958,266.237315,287.781785,303.342788,319.15489,325.524877,331.602492,332.636502,372.934951,404.0161666,447.312505,458.398985,462.428376,471.77808,483.29585,492.084154,502.539775,512.212785,524.716505,547.431398,549.646335,582.22885,617.31869,631.511989,640.335496,643.4386685,657.0467045,668.1929215,723.3758945,749.458802,759.8027266
"40",-21.154055,25.0575345,107.5289645,151.8016895,198.1549445,203.1101845,210.8176225,212.2905665,216.9114095,225.7138465,234.7943945,279.5638095,292.7136275,305.5803153,325.9180385,335.2232565,338.3833235,350.1493435,398.7871795,426.1152475,457.2422335,463.5176535,468.4464435,470.9856195,475.7733145,481.3519635,498.2779685,514.7943995,520.4969185,541.4530725,543.3720245,584.485401,614.603192,629.336227,632.981005,636.805256,641.368881,668.234115,693.1762535,726.5917235,754.1785385
"41",-24.77753,29.349185,106.5991215,175.6566775,202.2114815,211.2226215,219.9956915,225.8988435,228.5506865,238.9247735,247.1899515,276.0717865,287.4776135,294.3747365,309.9887895,316.9938995,337.4799415,351.5323015,380.7069715,409.1688865,446.5509715,452.8550265,459.0406285,462.0781605,468.0357265,482.4131075,496.0977065,505.1468565,517.7776615,534.9397765,540.2534395,585.7198565,601.1166335,609.6109175,616.8138015,630.9475915,641.0809815,665.0329615,691.9405675,734.2474395,762.1561575
"42",-6.830025,39.862511,106.9338425,163.5944515,188.0167175,190.1231275,196.4355375,206.0170915,207.9513,227.57537,234.876285,272.990505,283.498243,297.987546,307.692403,317.280125,328.552945,343.089915,384.6989286,444.2358,479.044317,484.926122,491.240602,495.242973,500.154907,512.457895,520.6383435,529.5873085,535.0368085,543.9072765,545.1262795,568.4051685,592.5618585,601.3238615,617.7817935,631.7334185,640.5401685,668.7790585,726.4741085,779.5388565,798.7385745
"43",-13.8259,29.418815,101.094681,158.57435,171.012829,173.090545,180.854375,194.465025,198.41389,223.09027,233.42879,261.38237,274.777524,292.28608,307.40049,318.513608,322.54776,329.00192,373.338165,418.6333844,451.219683,464.514463,472.629183,476.916148,481.360233,493.320314,501.944478,517.038938,526.448123,539.208951,540.532089,564.480475,580.397514,592.974534,606.367103,618.087903,637.974243,660.775963,718.230068,767.865285,783.486395
"44",-20.317205,26.293497,102.000239,164.350052,197.061766,199.942802,203.059292,211.401172,219.811022,232.957182,237.4781225,262.0925375,277.8483665,294.9721195,306.6801075,314.3631895,320.3812215,325.5551575,382.5877515,408.7804995,443.2127975,459.2528975,466.4773855,469.5607423,476.4439445,494.0813245,503.5618245,520.7703245,532.1138945,556.6262835,560.3164195,600.4253925,608.7071845,619.8326455,626.2828025,638.6157695,647.3420195,661.2271645,703.1146405,736.2241405,755.9291645
"45",-11.307795,41.314817,115.366623,145.375775,186.220662,189.626749,193.391495,199.8873498,205.777492,227.042512,237.312652,273.075134,285.74365,295.722569,306.567804,313.993395,321.038344,332.756004,369.8560526,416.180498,463.698488,475.653164,480.772826,483.52403,488.620921,506.249693,517.577368,534.44053,537.967628,548.128491,549.565387,584.734553,600.185974,610.792108,620.794168,632.668883,636.268747,660.063583,694.588922,744.3734565,766.3603505
"46",-22.91148,47.726584,116.96204,166.49792,190.710058,192.266502,194.319629,197.775377,204.197355,221.449375,234.132631,268.434885,280.643275,286.902274,297.458765,303.609916,311.551022,316.90053,342.29451,400.45008,443.221615,449.5001,458.782555,466.71711,473.816299,492.615145,507.061615,514.136333,525.751885,534.392894,536.10257,569.51949,596.31793,613.692598,622.602687,633.556195,640.52524,655.495497,680.248615,723.0789055,754.6212415
"47",-6.522225,64.192106,115.12419,161.422169,178.13734,184.310317,186.343055,192.780975,206.927875,226.379365,234.440612,265.7523,279.320357,298.488016,317.657106,322.438154,341.912236,345.121276,373.578225,418.267914,461.609106,475.37722,482.583736,487.09405,495.774127,514.389391,521.534436,526.605806,538.412521,549.183841,555.969431,604.667541,624.603805,635.146944,648.895019,656.356451,662.595816,673.626219,696.666337,724.432552,749.8977425
"48",-31.7971205,61.0228625,96.2385445,150.9842285,175.0263135,182.0909115,186.9963235,194.7770015,213.3733785,231.6081785,243.1068785,265.2905685,279.0182685,299.8627895,311.7013435,318.1755685,339.4511185,349.8693785,390.2903435,425.1003455,453.9965005,462.2751625,468.9845605,473.7090545,477.2146555,484.8817425,503.9281405,509.1346985,518.5539105,530.0221435,534.8513655,580.701918,598.644327,609.348123,633.804822,642.594212,647.115459,656.232431,681.028264,706.874538,726.304743
"49",-27.52602,80.747145,114.944416,180.537411,198.580414,200.251253,204.786095,209.942819,233.588125,237.892946,239.838654,264.99924,275.405071,294.63462,310.471514,314.998804,336.235365,348.877205,389.953712,430.6189955,468.5736335,479.2345335,490.5721685,495.7538035,504.4253185,519.0509075,524.9144285,533.8425355,541.1262935,556.4004835,561.0626935,605.2399985,618.1233365,627.5719735,636.3951005,641.2618485,652.1287185,669.3113465,709.3639555,743.645128,776.465551
"50",-5.643988,93.809809,131.664377,185.053624,205.922878,207.115624,210.309715,212.853401,232.461786,243.531599,248.206882,282.8528115,290.4083315,309.4751915,319.7871485,336.8258715,359.8361945,365.7711665,397.0510755,429.7014915,470.3164515,479.9205015,492.1786715,499.4783615,509.2795015,519.687166,525.296676,539.6250815,546.7304835,559.5427835,565.2237205,592.5093135,617.2274835,632.9933735,644.9446485,652.0259485,664.5780985,674.532502,728.9918525,749.8533635,764.8789145
"51",-16.2103846,37.953513,97.593523,156.075119,176.658472,183.589452,192.308522,203.929842,210.346262,220.018556,223.424915,275.073027,276.9775165,291.6774575,295.0951875,304.2794805,325.2279375,331.1356935,375.8502975,403.8669885,437.2836955,442.1698535,449.8474655,462.6493915,467.7704145,475.6333205,480.6108705,494.0223205,504.4565055,531.7784655,540.2771386,573.159421,591.422296,599.94164,611.501951,621.533476,627.286001,651.216447,700.992276,750.4043695,774.395795
"52",-11.816374,41.794397,104.866004,149.885529,171.376637,180.583917,194.259807,215.699727,219.586747,228.966567,242.534779,280.911502,291.356205,316.088238,334.1304,346.521742,363.14175,369.40939,408.801424,442.448169,467.283625,468.800909,472.174535,474.926644,493.55745,502.43777,518.095075,527.594216,539.96023,550.401965,556.16029,592.798333,605.868675,615.63449,624.525114,632.070155,636.112694,661.203438,701.430343,725.020714,753.844119
"53",-6.86259369999999,46.7078045,137.2879315,193.9306155,217.7846315,227.5405315,232.9268825,235.4340385,241.9244465,244.9392095,250.4948115,280.4872515,289.7434955,307.8100205,324.1821965,332.1158635,341.3119105,348.7796265,394.0036535,455.8970445,507.4953915,515.0446355,519.8911855,525.1633215,541.3300305,546.4383875,555.932626,568.100975,578.663121,594.88181,596.588494,621.571476,632.817488,642.884895,658.339249,665.561696,667.695296,697.477041,722.739521,739.545221,757.429371
"54",-6.716158,41.773804,97.095123,167.332728,183.385,192.05861,200.66217,213.927074,218.04353,222.715825,226.948624,261.2207,281.953484,299.75087,321.006995,330.168136,335.952347,338.528123,379.985429,428.644995,483.301965,484.71152,487.957204,494.826638,502.9785286,512.862368,517.381719,529.324546,531.314249,552.846099,569.944027,599.143097,607.252811,618.058907,635.683798,640.843584,647.082468,661.931681,689.78356835,716.74208585,761.05876585
"55",-15.692115,45.30622,112.0735054,180.710219,198.293514,204.407304,215.146874,226.4176,230.296384,236.891679,250.403735,275.736849,283.124583,289.362427,304.571413,311.783187,318.824998,323.348338,372.103449,421.386104,458.484624,469.007324,471.899535,480.913389,491.911983,506.384164,514.405444,521.8491515,527.2695275,534.4892445,544.4583065,581.9259645,597.34094656,611.85839115,628.08644915,648.69769715,654.98512515,667.15775115,696.25552315,728.31699215,764.59465515
"56",-11.562237,46.856215,150.93927,176.414204,197.413037,202.218555,216.592998,220.727164,229.338265,236.5093,242.53262,263.750835,295.300659,307.87269,321.645114,335.021348,338.29177,342.86607,384.540005,446.80802,496.509935,508.9855952,512.1593275,514.3851661,516.5843675,521.5803665,527.8783295,538.0416855,543.1114535,551.7225615,555.1558415,577.7624195,585.7215505,596.0889505,620.1451815,637.4844965,643.3722465,668.0987577,704.1089145,720.9345615,760.6260515
"57",-21.242057,64.071835,159.718885,188.311393,202.496943,206.200297,215.112255,219.071307,222.808125,233.137682,239.148965,269.7145075,278.8317935,297.6036875,316.1753975,325.2478645,330.5133035,334.6635995,380.0464755,419.8826775,459.4691865,463.5332005,468.3349515,471.9548165,476.6315175,487.23635418,498.77102735,509.09992535,516.15032735,531.97886235,542.27211235,592.66279835,600.06567335,605.97016985,607.71962685,616.40004985,622.02910485,644.66924785,680.97409485,717.88886485,752.66067115
"58",-15.623409,47.108561,134.136608,155.14957,188.891235,201.860172,206.29298,216.66252,226.80577,236.85982,248.91103,288.396435,297.060263,314.938143,325.628455,332.957475,340.16226,352.257314,400.15628,443.171625,470.04256,480.341458,485.621355,495.989455,502.425057,516.37309,522.104025,525.321704,536.72993,545.1086735,549.0691055,600.2840515,610.3482799,616.2940785,624.5541265,633.6215065,637.7612115,659.1622955,687.7000965,731.6951825,751.2557885
"59",-11.319014,45.333734,116.307755,159.329079,194.326169,200.890163,202.742119,209.640427,211.975489,225.638729,236.304767,257.107739,267.547784,287.648554,298.608792,303.6133916,309.051903,315.073537,358.139636,390.785476,433.1999905,446.3702905,460.7036405,474.2310905,479.4112115,488.5583905,495.4306905,503.7923125,506.2876755,532.9438255,542.7708945,569.7567575,582.0200075,598.1495845,613.5075655,624.0549055,641.1744455,666.2263535,698.5099605,730.6887385,749.6124805
"60",-13.303703,36.4664,107.95410615,154.76085615,179.92828415,184.95000615,196.14014615,208.76276615,219.57620615,226.90181615,239.90288215,269.65336165,287.10397665,300.99915665,323.78166765,327.80856665,333.82695065,338.86027865,375.29113365,425.10784365,464.38046965,473.03416565,481.56056965,493.76443965,499.05136265,502.37767065,505.52642965,510.21200165,517.15142965,534.16204965,543.05415965,583.61481465,611.24512865,622.57425265,633.11338465,643.55476965,650.19169465,670.10608965,703.35628465,745.63053065,760.24176465
