depth,coarse
129,4.417854391
130,2.984967617
131,2.122052705
132,1.680540637
133,2.941346098
134,3.808353808
135,4.782682931
136,5.213738572
137,2.863402344
138,2.455930308
139,1.333766457
140,2.200893596
141,1.777727835
142,0.562775586
143,1.194723305
144,3.302348869
145,8.726149721
146,8.565768208
147,6.592874085
148,3.745935217
149,3.593979965
150,3.842521385
151,4.732149661
152,4.236864053
153,3.891869149
154,7.009265614
155,17.27744345
156,18.73301173
157,12.23576346
158,7.259883505
159,7.961409888
160,7.487948969
161,6.103534651
162,1.586599428
163,4.17486763
164,5.064571523
165,4.621708699
166,1.6315415
167,5.782489032
168,4.839698256
169,6.302905245
170,4.423607528
171,3.697040174
172,5.575784653
173,2.582660536
174,3.589205683
175,2.419675418
176,1.888278622
177,4.78973385
178,4.330603998
179,4.238457771
180,2.038135785
181,5.06765572
182,10.2891206
183,21.70442112
184,16.47891857
185,6.029733605
186,6.69102594
187,4.961274295
188,3.76731027
189,8.211768091
190,5.077860528
191,4.700923975
192,2.843254342
193,0.771750256
194,0.421033971
195,6.057190318
196,5.593534711
197,5.266146553
198,4.455505352
199,3.4418382
200,3.492845718
201,4.776253907
202,2.244993014
203,2.328516713
204,1.31758195
205,2.053409279
206,2.37058915
207,3.717444535
208,4.537756741
209,4.846890595
210,8.205303747
211,5.675350701
212,2.22554862
213,2.200322441
214,5.067000484
215,3.113876789
216,1.762444924
217,1.906560942
218,5.32096475
219,3.240218317
220,0.601497434
221,1.913706952
222,3.532915219
223,5.953414352
224,6.241889722
225,7.564752638
226,8.009995141
227,3.243326528
228,2.232267038
229,16.21265378
230,34.3040007
231,12.32710834
232,6.077432814
233,5.217313218
234,3.764246009
235,1.196687955
236,0.608341069
237,4.288984479
238,4.749873674
239,4.036351332
240,4.663994729
241,7.037661116
242,7.457759738
243,7.446075688
244,35.62608812
245,5.97596556
246,5.96077303
247,4.256192291
248,3.719406787
249,2.945066755
250,3.743710804
251,2.490535385
252,1.441813903
253,0.837891307
254,1.994886631
255,2.415354035
256,2.356270064
257,1.381789023
258,0.948416793
259,1.628110761
260,1.642634286
261,1.973751145
262,1.614393808
263,1.639344262
264,3.427191062
265,4.453875363
266,8.317175904
267,7.513372748
268,5.601737638
269,6.836777595
270,5.32388735
271,5.130990812
272,5.353854706
273,5.129364307
274,5.142717537
275,6.497254026
276,6.424472201
277,6.150126919
278,2.969376073
279,3.742293687
280,10.07974025
281,14.50514112
282,9.278822318
283,8.291403869
284,5.919277416
285,5.422210155
286,8.107345629
287,6.125210571
288,3.695702492
289,1.951455528
290,3.111650599
291,6.379328547
292,9.143711151
293,12.39477307
294,20.04954189
295,6.637354994
296,4.938885545
297,4.161480375
298,2.719915391
299,2.819063568
300,2.533219364
301,2.388670875
302,1.083728558
303,2.720627025
304,7.991330813
305,7.223871105
306,4.423730013
307,5.241222152
308,7.371864776
309,7.853176606
310,9.612225489
311,7.712736281
312,4.724510264
313,5.861318408
314,5.55240492
315,6.912819629
316,5.943870463
317,4.444574062
318,5.448896871
319,4.466633977
320,3.745232963
321,4.772228805
322,4.611472742
323,4.670541756
324,4.36067997
325,6.665031878
326,5.623306233
327,6.365645878
328,5.165202462
329,3.738920561
330,6.291415382
331,5.947967805
332,5.271707404
333,4.589259946
334,4.47112745
335,5.02714699
336,5.921537839
337,9.005731922
338,10.27627967
339,8.331023897
340,3.976910751
341,4.907119327
342,5.648402274
343,3.330510866
344,2.488828848
345,2.754322477
346,0.774718284
347,1.69032993
348,3.244641713
349,5.822758186
350,6.911722651
351,4.367362707
352,6.8628378
353,9.425109329
354,10.01036877
355,7.719223836
356,7.694589841
357,8.179330001
358,4.203429513
359,4.966862384
360,4.275601699
361,3.609215861
362,2.579220178
363,2.258519863
364,2.160163224
365,2.931209435
366,3.423260557
367,5.331202201
368,2.942574429
369,2.991261188
370,2.674719586
371,1.227555881
372,3.665642744
373,5.439882248
374,7.50552308
375,2.447807173
376,3.109322454
377,3.607996099
378,2.835400225
379,3.340678713
380,2.792471678
381,2.102865618
382,1.575662743
383,2.785399518
384,4.308071543
385,3.489975362
386,4.276582084
387,4.494106638
388,6.676970634
389,5.672654189
390,4.902332638
391,7.266774673
392,4.382892057
393,2.406226141
394,13.07971245
395,11.62621302
396,9.275435496
397,5.172837819
398,4.187529721
399,5.219889688
400,5.058488012
401,6.311231525
402,5.17095095
403,5.299658703
404,6.815239044
405,6.134249381
406,5.768329675
407,3.738891344
408,5.440451022
409,6.540652365
410,4.276350234
411,4.289102484
412,6.525739631
413,6.303339252
414,6.303541747
415,5.289698825
416,7.058684335
417,6.538061684
418,5.875697295
419,4.828482742
420,4.152648928
421,2.693464237
422,1.27174345
423,4.035688576
424,4.934192259
425,2.893614665
426,2.160248537
427,8.582209377
428,12.02286557
429,6.438907627
430,5.333835933
431,6.847356992
432,5.910008432
433,7.311428717
434,4.392986732
435,5.931056766
436,2.756499
437,1.688107115
438,6.030326036
439,7.848651057
440,2.917136803
441,4.900835491
442,1.484115695
443,1.186052204
444,4.131792757
445,8.031290001
446,6.396387922
447,6.605762474
448,9.036005317
449,8.197344355
450,7.463996127
451,6.261047076
452,5.998019522
453,5.425444536
454,7.999559617
455,5.35166837
456,11.5427303
457,5.338301628
458,3.364481033
459,3.972585025
460,4.831270168
461,4.695615677
462,6.348221671
463,5.3926097
464,4.685779128
465,4.294179722
466,5.614170942
467,6.103917481
468,6.444557009
469,5.851127424
470,3.903262333
471,1.475237092
472,4.708238868
473,10.48351862
474,17.80002153
475,25.06510022
476,22.71274951
477,1.854782554
478,3.082437276
479,6.370611486
480,9.580883652
481,10.04433227
482,6.462844087
483,5.832743892
484,5.048622184
485,8.821922598
486,4.064305101
487,4.63658835
488,5.847384349
489,5.91021313
490,5.784065525
491,4.660204108
492,2.810614778
493,1.529590124
494,5.399987471
495,5.252200674
496,3.081801919
497,4.480099432
498,4.896346606
499,5.616075898
500,4.843930636
501,4.251444034
502,1.028974814
503,3.570287904
504,10.25017064
505,5.092510387
506,11.55108447
507,8.023705788
508,8.191774319
509,7.126659108
510,6.129855401
511,5.602202961
512,3.850213197
513,4.040359242
514,2.574087943
515,8.101159871
516,6.438270429
517,7.688081585
518,6.656786464
519,4.986485227
520,4.468203448
521,3.575076609
522,2.174723078
523,1.997735126
524,4.323270802
525,4.128053917
526,5.243166754
527,5.507193015
528,5.207234557
529,4.486647464
530,3.76704232
531,2.811319586
532,2.034055012
533,6.570310732
534,4.481995105
535,6.467581209
536,11.92046313
537,5.736589558
538,3.55801958
539,2.66848153
540,9.073109216
541,5.49813151
542,4.588844947
543,4.943003388
544,4.075516092
545,8.757044458
546,6.208480276
547,4.211797866
548,3.766818892
549,3.528813559
550,1.838804377
551,1.276284513
552,2.8128091
553,3.151610062
554,3.596943309
555,3.937213183
556,3.455208277
557,3.168563755
558,4.076657763
559,2.179872079
560,6.230539105
561,7.073649755
562,6.87273723
563,6.446083524
564,8.810504951
565,6.463469607
566,5.949363781
567,4.514786104
568,4.348718475
569,5.060265302
570,3.162133943
571,2.045162876
572,5.07365389
573,7.170402806
574,14.70424107
575,9.403254973
576,4.68845999
577,4.458168985
578,2.579073189
579,3.982441943
580,7.793802656
581,5.152375077
582,6.49850985
583,4.602549902
584,6.431678273
585,3.620465879
586,1.853000273
587,2.255426235
588,1.473302412
589,1.901824724
590,6.178131935
591,5.724313579
592,4.669247132
593,3.817407378
594,1.608442735
595,3.043602983
596,2.545341055
597,6.058008777
598,7.894961693
599,6.236913466
600,6.688764829
601,5.040476972
602,2.692598692
603,4.684585848
604,11.36842105
605,15.40328845
606,30.24197709
607,44.67234532
608,12.90322581
609,6.24173255
610,3.187250996
611,11.9717432
612,12.52663317
613,10.98338824
614,7.279328821
615,7.172420066
616,5.757717493
617,4.232304458
618,3.775376944
619,4.373232213
620,2.303853514
621,3.941669073
622,11.3419159
623,25.23486147
624,9.44551902
625,5.246812087
626,1.344904016
627,3.393429055
628,7.632279473
629,16.47744313
630,12.05165558
631,11.98942731
632,17.43303191
633,24.61121885
634,19.46807011
635,28.66447016
636,12.28532216
637,13.53083985
638,11.70835275
639,5.422888996
640,8.626780203
641,11.4318807
642,7.4798352
643,6.579994694
644,8.619371283
645,11.95823201
646,15.72814834
647,20.49732061
648,16.80648595
649,11.96732681
650,6.210667492
651,5.185739217
652,4.076853798
653,5.246776345
654,5.05161903
655,6.246635882
656,5.454782382
657,7.309674569
658,8.446851115
659,7.710581299
660,8.261731659
661,5.755687974
662,3.656427571
663,3.843962848
664,5.480916031
665,3.585009645
666,2.98095637
667,2.170033961
668,1.775051125
669,2.550530416
670,6.226415094
671,6.595682417
672,5.264601794
673,4.672566372
674,4.152172538
675,7.230966817
676,7.837345233
677,4.080196975
678,6.935532384
679,4.414587332
680,3.79134095
681,4.316158619
682,2.783613445
683,7.094168139
684,7.239238411
685,6.800302821
686,5.864496545
687,5.393818544
688,4.903070853
689,5.724581025
690,6.127713117
691,4.652587458
692,3.807091869
693,5.140255544
694,1.86486309
695,0.668464876
696,0.998270969
697,5.570509316
698,6.242888944
699,4.184100418
700,4.144623022
701,2.769354263
702,2.094176968
703,3.789237668
704,3.018666667
705,2.30121153
706,1.753990892
707,1.835862364
708,0.94242983
709,0.796844602
710,1.577880718
711,4.674796748
712,1.938423762
713,0.374038928
714,3.291498116
715,7.656681653
716,4.094414217
717,4.354773019
718,23.63798992
719,7.45441104
720,5.566073457
721,2.76221396
722,6.96060183
723,13.95611044
724,12.40387118
725,13.53551476
726,24.53568545
727,17.45339151
728,14.36060365
729,21.80281251
730,16.48968632
731,5.705975896
732,5.402634277
733,3.288069395
734,5.650382578
735,7.131237635
736,5.312271629
737,7.345840806
738,19.10828025
739,4.584616758
740,4.014232278
741,5.299519021
742,4.854637111
743,5.75121037
744,3.725690145
745,2.09018913
746,5.519092114
747,3.930143996
748,3.363781838
749,9.270804255
750,4.650918267
751,4.406872768
752,3.542746636
753,3.396152973
754,3.972210608
755,3.700129771
756,3.045159334
757,6.091615171
758,6.823368325
759,3.385315644
760,3.888438191
761,3.375467634
762,4.443686186
763,3.036091575
764,4.320875775
765,1.989016877
766,3.594061985
767,4.567503016
768,2.629390142
769,6.246636061
770,10.5891425
771,2.495275219
772,1.46202306
773,2.602613822
774,3.096737638
775,2.16678379
776,4.518804519
777,4.131991765
778,4.115273445
779,5.942480496
780,5.034979584
781,6.767607249
782,4.59155785
783,4.59405438
784,4.503387081
785,7.478047399
786,6.289827708
787,8.126001812
788,3.164277839
789,4.124143371
790,4.067089362
791,2.61112838
792,5.224249681
793,4.388454152
794,4.275557978
795,4.70858331
796,2.371822545
797,2.876535851
798,5.224632812
799,6.344601963
800,13.47677307
801,9.264737716
802,6.117008385
803,7.937238907
804,4.345173019
805,3.511808783
806,3.804659877
807,5.351124084
808,3.448943378
809,0.615980289
810,0.664419206
811,5.342357941
812,5.251707872
813,3.565705128
814,9.036644006
815,4.296105115
816,6.116779889
817,3.101513436
818,2.414272245
819,3.291779775
820,4.081123072
821,4.33851098
822,5.50840461
823,6.088484882
824,6.656979691
825,6.756982773
826,4.806166402
827,3.966483642
828,1.833530306
829,5.549106106
830,10.07596813
831,4.999557561
832,4.438899468
833,6.085939784
834,1.372008702
835,3.950270704
836,4.450829945
837,3.989336679
838,4.095920174
839,5.712926752
840,2.518789356
841,8.679309756
842,8.376833892
843,4.925671812
844,6.876351385
845,4.459686812
846,5.889810716
847,3.404266681
848,7.65133938
849,10.90856731
850,8.973224444
851,5.950834156
852,4.307428036
853,4.705196536
854,4.225784829
855,4.547632994
856,2.629539415
857,6.442688575
858,7.226654153
859,4.49007693
860,3.154114402
861,5.947329209
862,4.851691965
863,4.524236984
864,4.957821518
865,3.58114418
866,2.561701558
867,2.834616683
868,3.941532539
869,4.244925461
870,3.832144715
871,4.812120827
872,4.266187656
873,4.436709047
874,2.644534371
875,6.656745464
876,10.97347823
877,3.87573427
878,3.025442881
879,2.471230243
880,2.920187793
881,2.935285334
882,2.546798897
883,4.170190858
884,4.901303321
885,5.113750755
886,2.960118599
887,3.311599619
888,2.016057092
889,5.462888324
890,7.478282375
891,3.663455997
892,2.609777476
893,2.892335766
894,2.894126739
895,2.922930088
896,2.344587848
897,3.665250905
898,2.076135055
899,1.396586817
900,1.757731531
901,3.724068383
902,1.822984607
903,1.641811008
904,1.21123638
905,1.34438364
906,1.039380991
907,2.080551501
908,2.561528044
909,3.494863115
910,3.413392715
911,4.332979797
912,4.988866654
913,4.465324181
914,3.526638927
915,3.863335746
916,2.128185413
917,1.7083322
918,1.647397994
919,1.463454075
920,1.569602653
921,1.134131972
922,0.680105085
923,0.813832484
924,0.811249324
925,0.686429184
926,0.81013363
927,1.354134879
928,2.127759955
929,1.895945629
930,0.926537156
931,0.646248946
932,0.157277298
933,0.335162609
934,1.437927521
935,3.817119201
936,3.040946483
937,0.796082436
938,2.710931922
939,6.613275512
940,10.70491238
941,5.837768789
942,3.992189705
943,2.440072581
944,2.558814543
945,1.619726822
946,1.695625966
947,1.525438674
948,1.724183807
949,1.940049089
950,2.163821117
951,2.95765878
952,5.95805641
953,6.103151862
954,6.789254043
955,2.916921197
956,1.97521723
957,0.824425348
958,1.049050921
959,1.271846086
960,1.664449372
961,3.002735411
962,2.666851452
963,2.148827727
964,3.905025226
965,11.55566333
966,15.15884145
967,14.46908724
968,6.383585067
969,4.708918966
970,2.793176972
971,4.510455503
972,4.93220339
973,5.496525922
974,3.727682162
975,1.835537778
976,2.946139463
977,3.30348944
978,3.388265577
979,1.77719004
980,1.79851694
981,1.967120537
982,1.495288344
983,1.523394995
984,0.923676713
985,1.678111783
986,5.141506872
987,2.566088211
988,1.940063728
989,2.318658938
990,3.040315335
991,3.317135722
992,2.510323843
993,2.904715605
994,2.616758632
995,2.12932147
996,2.437176741
997,4.738742162
998,4.237555688
999,4.145724993
1000,3.90641408
1001,2.588230491
1002,6.46666376
1003,10.16180168
1004,6.010755083
1005,2.806806622
1006,5.421517463
1007,2.739564962
1008,0.53924212
1009,1.437352467
1010,6.302646191
1011,12.33116161
1012,8.60940626
1013,7.963246554
1014,9.803640533
1015,8.598571528
1016,9.549045095
1017,7.533209294
1018,4.834822407
1019,2.433881424
1020,5.960231048
1021,13.32060476
1022,20.4778157
1023,18.24217175
1024,10.34738096
1025,5.201299749
1026,13.57258567
1027,19.03322532
1028,5.813453994
1029,4.265402844
1030,4.294315094
1031,3.544402237
1032,3.522570295
1033,2.519065828
1034,2.760250248
1035,3.280659567
1036,3.902652927
1037,2.446139435
1038,2.800917259
1039,3.291909043
1040,1.759557253
1041,1.717831647
1042,2.290724757
1043,8.863338264
1044,14.41389419
1045,11.43341895
1046,7.381270265
1047,7.803351504
1048,5.012335526
1049,5.784878541
1050,5.590062112
1051,6.447692356
1052,10.24875925
1053,9.371906553
1054,8.760959055
1055,6.667435159
1056,5.463743676
1057,5.073789181
1058,5.038552561
1059,4.454204654
1060,4.315617613
1061,2.594497359
1062,4.673272294
1063,7.262417669
1064,3.732952096
1065,3.30745962
1066,4.817541194
1067,3.34737951
1068,5.189878969
1069,6.294999507
1070,4.336588949
1071,2.645469398
1072,2.822845086
1073,3.547486034
1074,2.978007245
1075,1.628583299
1076,2.006129841
1077,2.741029224
1078,3.46159389
1079,3.201289028
1080,4.096839501
1081,4.780028212
1082,4.243384646
1083,4.461413667
1084,4.653909757
1085,4.104437229
1086,3.037003151
1087,4.15765441
1088,3.321218771
1089,5.272586294
1090,5.231767291
1091,1.746180231
1092,2.318937994
1093,4.988389094
1094,4.026881151
1095,3.662871425
1096,3.882790968
1097,4.035410729
1098,3.177629488
1099,2.646842878
1100,3.94186806
1101,2.540920494
1102,2.270746587
1103,1.861579312
1104,1.098871718
1105,0.975486844
1106,2.092992882
1107,2.756864785
1108,3.384932921
1109,4.01010823
1110,5.742529258
1111,7.063748355
1112,7.907938189
1113,9.085417161
1114,11.13163074
1115,14.74325758
1116,19.06620517
1117,26.21528265
1118,11.25708994
1119,3.273304702
1120,3.896186711
1121,3.640520577
1122,3.879461516
1123,3.521090134
1124,3.185833939
1125,2.719833658
1126,3.892833157
1127,3.862026658
1128,2.001705999
1129,2.763288466
1130,2.769079634
1131,2.94938918
1132,3.386706601
1133,4.302393283
1134,2.898777404
1135,2.435223581
1136,2.372824445
1137,2.258005237
1138,2.052257483
1139,1.71058077
1140,1.329826459
1141,1.337920489
1142,0.815167372
1143,0.346230942
1144,2.142925798
1145,2.633056366
1146,4.543681162
1147,6.41388518
1148,7.786212556
1149,6.04940154
1150,6.309648143
1151,6.647695311
1152,7.000181823
1153,5.666291199
1154,7.276156163
1155,6.277762026
1156,9.236462317
1157,5.634519488
1158,4.596793782
1159,5.093769866
1160,4.600341639
1161,5.712650258
1162,4.566567961
1163,5.89392668
1164,5.690179319
1165,4.276066915
1166,4.313267745
1167,4.382479951
1168,3.835716522
1169,2.020732954
1170,4.323843416
1171,4.060415849
1172,3.862202814
1173,5.449522853
1174,4.742073745
1175,4.921495681
1176,3.87968038
1177,2.768147635
1178,4.911312363
1179,6.762482546
1180,7.811934901
1181,5.960537465
1182,6.230624278
1183,2.870936264
1184,2.81820627
1185,5.563388162
1186,7.19012788
1187,14.77284568
1188,25.80757466
1189,28.6076542
1190,17.1994252
1191,6.276915953
1192,2.270873847
1193,3.820922698
1194,9.743837603
1195,9.021558872
1196,5.266162797
1197,6.991581746
1198,6.04587614
1199,6.755930723
1200,5.484483456
1201,4.245320379
1202,12.74820624
1203,13.15385197
1204,5.589310296
1205,7.676455435
1206,4.07641762
1207,3.686572632
1208,4.032607753
1209,3.642051488
1210,4.698386505
1211,3.393866443
1212,2.990743478
1213,3.362166817
1214,2.985368046
1215,3.781160634
1216,6.194809572
1217,4.804368865
1218,3.73302852
1219,3.00411855
1220,1.634978964
1221,1.397338403
1222,7.263127854
1223,5.134620305
1224,4.733376511
1225,7.552075273
1226,6.334405959
1227,3.844238038
1228,6.000936491
1229,4.767698489
1230,6.488254688
1231,3.428943568
1232,3.946515674
1233,4.662900188
1234,4.628963714
1235,4.227550007
1236,5.253829599
1237,3.605037955
1238,3.857382278
1239,9.312071099
1240,4.231897604
1241,6.399111369
1242,5.053385227
1243,7.154572033
1244,13.21021996
1245,9.584892215
1246,7.295993395
1247,3.969460812
1248,3.927780617
1249,4.503584943
1250,5.281435393
1251,2.707906721
1252,4.368625327
1253,3.886679632
1254,2.100704163
1255,3.800350802
1256,3.815862451
1257,5.673328806
1258,4.040050858
1259,5.717687525
1260,5.230869539
1261,4.115390364
1262,3.31058883
1263,3.5609152
1264,3.090247527
1265,5.622949569
1266,4.28543727
1267,3.14738292
1268,2.466157619
1269,2.39751291
1270,1.781946073
1271,0.735103795
1272,1.365628721
1273,3.888534015
1274,5.443416862
1275,4.527495003
1276,2.388424831
1277,3.117910012
1278,4.604001096
1279,0.315388248
1280,1.63527183
1281,4.287871952
1282,3.131313131
1283,3.783377209
1284,2.454230349
1285,5.648570945
1286,5.803304426
1287,4.435492201
1288,4.872889151
1289,5.389200983
1290,12.9953033
1291,4.120897711
1292,4.540780998
1293,4.645570103
1294,4.03787862
1295,3.459344524
1296,3.358685995
1297,4.515782404
1298,3.291201211
1299,2.617614042
1300,4.972765786
1301,10.21033639
1302,17.59989792
1303,11.02482039
1304,4.976519697
1305,5.445009723
1306,4.2251386
1307,4.039410885
1308,5.310173697
1309,4.782785395
1310,3.79110328
1311,12.29015863
1312,6.622531122
1313,4.620369425
1314,4.22541417
1315,4.259642892
1316,4.180620308
1317,4.000811318
1318,4.385725029
1319,4.762988676
1320,5.004080943
1321,4.36655995
1322,3.290825363
1323,6.892287965
1324,5.070033032
1325,6.88360188
1326,6.115811359
1327,5.190528801
1328,4.175888703
1329,7.392499509
1330,6.895379756
1331,5.481185613
1332,6.320832949
1333,4.851277941
1334,5.371795803
1335,5.037879549
1336,3.921402078
1337,2.63145703
1338,2.557174827
1339,3.60462641
1340,3.443587619
1341,2.551525961
1342,1.824699155
1343,1.548371705
1344,2.066779654
1345,2.410791799
1346,3.17827339
1347,5.099611323
1348,4.200624572
1349,3.983505017
1350,3.522248652
1351,5.738710818
1352,3.962636343
1353,4.093359398
1354,10.21606988
1355,7.825877246
1356,4.271187959
1357,4.008172847
1358,3.036425989
1359,2.180656077
1360,3.906009245
1361,2.353671728
1362,3.386198028
1363,1.814989339
1364,1.990924465
1365,2.524152028
1366,1.124275506
1367,1.762896356
1368,3.59057711
1369,2.453329244
1370,1.335969327
1371,4.579142852
1372,1.906888222
1373,0.828135756
1374,2.382484131
1375,18.35261162
1376,11.35869708
1377,2.840341519
1378,3.084453294
1379,2.790122572
1380,2.088397342
1381,1.671116544
1382,1.732828638
1383,2.203366087
1384,1.347525411
1385,1.572703843
1386,1.005801728
1387,0.996799445
1388,0.646670921
1389,3.767123288
1390,2.59954066
1391,3.494918735
1392,9.855312904
1393,5.878991706
1394,3.079156479
1395,3.149548221
1396,3.412147019
1397,3.698151748
1398,2.619256216
1399,2.534773218
1400,3.534141031
1401,3.076794098
1402,2.750017472
1403,2.650734288
1404,2.022352315
1405,2.440965773
1406,2.23336049
1407,2.240393735
1408,2.52044057
1409,1.957591237
1410,2.003453513
1411,1.343674124
1412,1.696225362
1413,3.370853081
1414,5.346145285
1415,3.732467834
1416,1.829510186
1417,1.911084289
1418,0.902306113
1419,0.500310799
1420,0.397685508
1421,1.80130523
1422,3.591429707
1423,1.489423746
1424,2.63535182
1425,7.915142357
1426,16.40971939
1427,10.5712804
1428,3.355951602
1429,1.793541642
1430,4.755145493
1431,9.316841228
1432,9.909986848
1433,4.68671888
1434,2.98665669
1435,2.833384663
1436,3.15554192
1437,3.3212264
1438,2.630483825
1439,4.256517541
1440,2.854868745
1441,6.408785445
1442,9.870827255
1443,11.82412931
1444,5.436454093
1445,2.832628115
1446,3.272013117
1447,2.460073405
1448,3.590776164
1449,3.289014652
1450,1.679298331
1451,2.455605596
1452,2.562093552
1453,3.150780433
1454,3.392135937
1455,2.932810578
1456,3.571315297
1457,2.759265474
1458,3.358882404
1459,2.172699462
1460,2.458328337
1461,2.565767379
1462,1.569015174
1463,2.342040921
1464,3.358225946
1465,3.878088036
1466,2.425436953
1467,2.217662508
1468,4.465056516
1469,3.42078732
1470,3.401900265
1471,2.624434389
1472,2.572908149
1473,3.039703372
1474,2.329172565
1475,1.649134571
1476,1.842380401
1477,2.531257527
1478,1.036993143
1479,1.645574095
1480,1.634675839
1481,1.993404642
1482,0.993083262
1483,1.066485888
1484,2.251093388
1485,2.40762647
1486,3.534358166
1487,7.921816204
1488,13.86798583
1489,14.17254251
1490,9.418002266
1491,6.591315156
1492,3.689320388
1493,2.485405138
1494,3.424901891
1495,3.117643982
1496,4.614325069
1497,3.76203135
1498,3.413011084
1499,3.957198498
1500,3.97224893
1501,3.742866734
1502,3.526003134
1503,3.709336864
1504,1.796962637
1505,5.408154108
1506,6.733947766
1507,2.540301835
1508,3.732059657
1509,8.777898301
1510,6.240652375
1511,3.997520917
1512,4.392220154
1513,2.654298965
1514,0.45724172
1515,3.767511285
1516,2.648871603
1517,1.312623451
1518,2.156668735
1519,4.765261224
1520,5.154286537
1521,4.221616444
1522,4.015184992
1523,4.540937125
1524,4.264799491
1525,2.414718283
1526,2.824957777
1527,3.254031711
1528,2.227402825
1529,1.945584148
1530,2.399738448
1531,2.586730903
1532,1.79219174
1533,1.085965831
1534,1.796381994
1535,2.582975994
1536,3.598675687
1537,3.333020726
1538,2.879222957
1539,3.544314243
1540,2.915226058
1541,2.453743239
1542,2.798420808
1543,3.508995518
1544,3.730251299
1545,3.466553178
1546,2.971160434
1547,2.324847465
1548,3.00781335
1549,2.182730048
1550,2.40035467
1551,3.026051344
1552,0.857983917
1553,3.715471954
1554,1.768698603
1555,1.712433842
1556,2.27861023
1557,1.289474134
1558,1.745236114
1559,1.757375652
1560,1.423710602
1561,1.897103437
1562,1.422487793
1563,0.709745215
1564,0.484222091
1565,0.730446149
1566,3.217158177
1567,3.15474678
1568,3.412073491
1569,2.4512897
1570,1.730440724
1571,3.329144435
1572,6.305926199
1573,7.589771491
1574,3.304850162
1575,1.627612689
1576,0.834131639
1577,1.895667906
1578,2.394754516
1579,2.54153088
1580,3.028049299
1581,5.664543217
1582,10.29834405
1583,11.36228435
1584,6.136033565
1585,3.878828136
1586,1.386614086
1587,2.758517979
1588,1.663677513
1589,1.467247091
1590,4.695278811
1591,4.68789328
1592,4.615689026
1593,4.421910538
1594,4.50796938
1595,3.944307429
1596,3.362761837
1597,2.640661809
1598,4.746872904
1599,3.204515997
1600,3.661493695
1601,4.239007517
1602,3.288444075
1603,2.752938283
1604,3.760944937
1605,3.166890724
1606,3.038338119
1607,3.295259852
1608,2.983739837
1609,3.176199779
1610,2.205033713
1611,2.068535394
1612,2.045602409
1613,3.116867985
1614,1.447801487
1615,2.40603751
1616,5.093727231
1617,3.792637115
1618,4.864266477
1619,3.561619718
1620,3.221654292
1621,7.498072877
1622,3.359642383
1623,2.423636224
1624,2.37754689
1625,2.788434136
1626,2.337318831
1627,2.096352435
1628,2.053798962
1629,2.396326589
1630,3.403813969
1631,2.819332566
1632,2.060823433
1633,0.782633188
1634,1.317645933
1635,4.733459669
1636,3.076609239
1637,8.354444222
1638,4.566553977
1639,1.894920724
1640,1.543960681
1641,0.81853255
1642,1.897095348
1643,3.668335572
1644,2.888326615
1645,2.466831314
1646,2.203630796
1647,5.220801427
1648,2.562634216
1649,2.083124184
1650,1.96483971
1651,3.493654634
1652,3.936859711
1653,2.479047382
1654,1.686742395
1655,3.298714061
1656,4.010336721
1657,3.609515997
1658,1.734008678
1659,2.869887224
1660,4.193505397
1661,3.524791824
1662,3.11139743
1663,2.234882754
1664,3.427828963
